Anders U,Aug 2017,5,Ett av Lunds bästa,"Otroligt fräscht och trevligt hotell.  Jag har bott på flera av Lunds hotell och detta är absolut ett av de bästa.  Mycket trevlig personal, mycket bra frukost, bra rum, trevlig gym, allt är toppen. Kan verkligen rekommendera detta hotell. ","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Aug 7, 2017","Responded Aug 7, 2017","Kära urdand,  Stort tack för din fina recenssion!  Väldigt kul att läsa! Du är varmt välkommen hit igen  Med vänliga hälsningar, Jasmina Front Office Manager ",Date of stay: August 2017,"[All, languages]",219
Adrian_2018,Jul 2017,4,"Great hotel, great location, helpful staff, bad booking system","I spent two nights with my pregnant wife at this hotel in the second part of July 2017. Since this was our last trip before welcoming our first child into our family we wanted to have a great experience. The reviews of the hotel we read seemed great, so we booked online a double…",,,,Date of stay: July 2017,"[All, languages]",219
Sue E,Jul 2017,5,Would give it 4 stars!,We stayed here for 3 nights and had an absolutely fabulous visit.  The hotel was spotless as was our room.  We both agreed it was the most comfortable bed we had ever slept in. Rooms were well equipped and cleaned daily.  The breakfast was excellent with loads of choice.  Hotel…,"Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jul 21, 2017","Responded Jul 21, 2017",Thank you Sue for your fantastic feed back! We are so glad that you enjoyed your stay at our Hotel.  Welcome back!  Best regards Anna  ,Date of stay: July 2017,"[All, languages]",219
Kirsten E,Jul 2017,5,Perfect small hotel,"Our extended family of 6 loved this beautifully renovated modern hotel in an old building. The rooms are immaculately clean, spacious, and comfortable. Wonderful breakfast. The location is perfect in the heart of the city to allow for exploring on foot.","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jul 17, 2017","Responded Jul 17, 2017",Thank you Kirsten for your kind feed back! We are so happy that you enjoyed your stay at our Hotel. Welcome back!  Best regards Anna,Date of stay: June 2017,"[All, languages]",219
tbgryt,Jul 2017,5,Meget bra hotell - anbefales!,"Dette er et moderne, nyrenovert hotell i en gammel bygning midt i historiske Lund. Rommene har luftkondisjonering, kjøkkendel med kjøleskap, mikrobølgeovn, vannkoker, oppvaskmaskin og diverse husgeråd m.m. Rommet vi fikk, sent på kvelden, var kanskje lite, men svært smakfullt…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jul 17, 2017","Responded Jul 17, 2017",Tack tbgryt för din fantastiska feedback! Så roligt att du uppskattade vårt hotell och Lund! Varmt välkommen tillbaka. Mvh Anna ,Date of stay: June 2017,"[All, languages]",219
crameback,Jul 2017,5,Fräscht och centralt ,Vi bodde här två nätter i juli i samband med ett bröllop. Det gamla huset är varsamt renoverat och hela hotellet känns väldigt fräsxht. Rummen likaså. Personalen mycket trevliga och hjälpsamma. Parkeringen alldeles invid hotellet ligger mycket praktisk till nära hotellets hiss.…,"Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jul 17, 2017","Responded Jul 17, 2017",Tack Crameback för din fina feedback! Så roligt att du uppskattade hotellet och vår personal! Varmt välkommen tillbaka!  Mvh Anna,Date of stay: July 2017,"[All, languages]",219
powelbud,Jul 2017,5,きれいなホテル,部屋が広くて、とてもきれいなホテルです。フロントの方も、フレンドリーで居心地いいです。レストランは、ありませんが、近くにいくつかのレストランがあるので、立地も問題なしです。,"Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jul 17, 2017","Responded Jul 17, 2017",Thank you for your kind feed back! Welcome back ! Best regards Anna,Date of stay: July 2017,"[All, languages]",219
femia1959,Jun 2017,5,Fijn hotel,"Wij waren hier op doorreis naar Noorwegen. Een hotel in het centrum van Lund. Mooi gebouw, fijn hotel. Kamer met kitchenette airco en tv. Heerlijk bed en fijne kleine badkamer. Erg schoon allemaal. Personeel op de receptie erg vriendelijk. 'sAvonds koffie en thee en koekjes…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jun 25, 2017","Responded Jun 25, 2017","Dear femia1959,  Thank you for your review! Hope to see you here soon again!  Best regards, Jasmina, Front Office Manager ",Date of stay: June 2017,"[All, languages]",219
Linus K,Jun 2017,5,Över förväntan,"En natt här var bättre än vad jag trodde. Läget till centrum kunde inte vara bättre, för pendlaren är man dessutom snabbt ute på motorvägen. Hotellet och rummen är riktigt fräscha, märks att det är relativt nytt!  Nordic Lund är det första hotellet jag besökt som erbjuder…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jun 20, 2017","Responded Jun 20, 2017","Kära Linus K,  Kul att läsa din recension! Tack för din fina feedback! Du är varmt välkommen hit igen! Med vänliga hälsningar, Jasmina, Front Office Manager ",Date of stay: June 2017,"[All, languages]",219
Maria S,Jun 2017,5,Helt fantastiskt!,"Vi gifte oss den 10e juni 2017 och hade brudsviten, sängarna är helt magiska. De har helt underbar frukost med ett stort urval och personalen är mer än bedårande och fruktansvärt hjälpsam. Vi hade även våra bröllopsgäster som bodde på hotellet och alla var verkligen supernöjda.…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jun 20, 2017","Responded Jun 20, 2017","Hej Maria!! Det var ett nöje att ha er här! Hoppas ni tittar in nästa gång ni är i närheten. Stort grattis än en gång!  Med vänliga hälsningar, Jasmina, Front Office Manager ",Date of stay: June 2017,"[All, languages]",219
FaustoRoma,Jun 2017,5,Perfetto,"Ottimo albergo in centro città (Lund è comunque piccola). Piuttosto nuovo, le stanze sono confortevoli, sufficientemente ampie e pulite. Quella che ho avuto io aveva anche un fornito angolo cottura. Ottima la colazione con vasta scelta di dolce e salato e bevande di vario tipo.","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jun 11, 2017","Responded Jun 11, 2017","Thank you so much FaustoRoma! Best regards Jasmina, Front Office Manager",Date of stay: May 2017,"[All, languages]",219
anma774,Jun 2017,4,Mycket fräscht hotell,"Mycket fräscht Östanbäcken nybyggt hotell i gamla hus. Familjevänligt med litet ""kök"" med mikro i rummet. God frukost. Svårt att hitta då flera byggnader är sammanbyggda till hotell. Mycket centralt läge.","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jun 11, 2017","Responded Jun 11, 2017","Tack så mycket för din fina recension anma774! Med vänliga hälsningar, Jasmina, Front Office Manager",Date of stay: June 2017,"[All, languages]",219
Marléne J,Jun 2017,4,Perfekt familjehotell,"Mycket fräscha rum! Litet ""kök""' och mikro i rummet, perfekt för barnfamiljer. Lite snirkligt att hitta till rummen då flera hus är sammanbyggda till hotell. Bra frukost. Kommer att boka detta central hotell igen.","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jun 11, 2017","Responded Jun 11, 2017","Tack så mycket Marléne J för din fina recension!  Varmt välkomna igen! Med vänliga hälsningar, Jasmina, Front Office Manager",Date of stay: June 2017,"[All, languages]",219
johannaa180,Jun 2017,2,För lite personal,Ett tips vore att ta in personal efter antal bokade rum. Om incheckning är först kl 15 borde rummen som är bokade vara klara.   Fint rum med balkong. Taklampan dock trasig så bara sänglampor och köksbelysning att tillgå.   Badrum halvbra städat. Plus att alls knoppar och handtag…,"Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Jun 25, 2017","Responded Jun 25, 2017","Kära johannaa180,  Tack för dina synpunkter! Just den helgen när ni bodde här hade vi tyvärr en del sjuka i personalstyrkan. Vi är väldigt ledsna att det gick ut över inchecknings tiden. Jag hoppas att ni kommer bo här igen så vi kan visa upp vår rätta sida. Mejla gärna mig med vilket rumsnummer ni hade så kan vi ta en extra titt på rummet. Jasmina@nordiclund.se Med vänliga hälsningar, Jasmina, Front Office Manager  ",Date of stay: June 2017,"[All, languages]",219
TommoGlasgow,May 2017,5,"Smart, relaxing modern hotel.","Excellent position , relaxing base to explore Lund and surrounding area. Modern and comfortable - breakfast of a very high standard.     Staff very helpful and room delightful.   Will certainly stay again if visiting  the area again.","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 28, 2017","Responded May 28, 2017","Dear TommoGlasgow,  Thank you for you kind words! We hope to see you  here soon again! Best regards, Jasmina, Front Office Manager ",Date of stay: May 2017,"[All, languages]",219
Wanderlust_ff_2016,May 2017,5,Ready for exploring city of Lund,"This hotel is located in the city of Lund. Perfect for walking or cycling around this wonderful city. I got a room in the old part of the building, perfectly renovated, with a separete room for sleeping, with a living room including a kitchen. Very comfortable and cosy. With a…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 26, 2017","Responded May 26, 2017","Dear Wanderlust_ff_2016,  Thank you for your review!  Hope to see you here soon again! Best regards, Jasmina Front Office Manager ",Date of stay: May 2017,"[All, languages]",219
Jussi T,May 2017,5,Top stay in the heart of Lund,"Nordic Lund has been established 2015 and the room was at top notch condition. My fifth level room featured also mini-kitchen. Wi-Fi worked perfectly, bed was very good and quality of the bathroom high. Breakfast buffet is smallish but has all the standard stuff and they were of…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 26, 2017","Responded May 26, 2017","Dear Jussi T,  Thank you for your kind words!  All our 50 rooms have a kitchenette.  Hope to see you here soon again! Best regards, Jasmina Front Office Manager ",Date of stay: May 2017,"[All, languages]",219
Chateau66,May 2017,4,"Perfekt läge, toppen hotell.",Ligger väldigt centralt. Lite krångligt att ta sig dit med bil. Men lär man sig bara hur man ska köra på gatorna går det bra. De erbjuder parkering mot kostnad. Men perfekt att bara parkera och sedan kunna gå direkt in i hotellet från parkeringen. Fint hotell. Toppen sköna…,"Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 21, 2017","Responded May 21, 2017","Kära Chateau66,  Tack för ditt omdöme!  Det låter som att ni hade en trevlig vistelse hos oss! Hoppas vi får se er här snart igen. Med vänliga hälsningar,  Jasmina, Front Office Manager",Date of stay: February 2017,"[All, languages]",219
PEHSurrey_UK,May 2017,4,"Well-run, comfortable hotel, convenient for Lund University Faculty of Engineering (LTH)","We stayed at this hotel while visiting our son who is studying at LTH.  It was conveniently located close to his accommodation (Sparta), but also within easy reach of all the main sights of this small city, and next door to a Co-op supermarket, which was handy for supplies to…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 20, 2017","Responded May 20, 2017","Dear PEHSurrey_UK,  Thank you for your lovely review!  I´m happy that you liked the location, room, breakfast and service! We hope to see you here soon again.  Best regards, Jasmina, Front Office Manager ",Date of stay: March 2017,"[All, languages]",219
roelien80,May 2017,4,Oké ,Twee nachten verbleven in hotell nordic lund Plus: - goede ligging in het centrum - vriendelijke ontvangst en leuke receptie - kamer ok; weinig sfeer in de kamer - we hadden een kamer met een keukenblokje; handig maar ik zou niet de messen aan de muur hangen( beetje luguber…,,,,Date of stay: May 2017,"[All, languages]",219
MarSod61,May 2017,5,Trevligt,"Fint och fräsht med trevlig och serviceminded personal. Bra frukost och perfekt läge. Det var mysigt med golvvärme i badrummet. Gick hyfsat lätt att hitta gratisparkering på gatan, annars finns ett p-hus precis bredvid.","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 16, 2017","Responded May 16, 2017","Kära  MarSod61,  Stort tack för din fina recension!  Varmt välkommen hit igen!  Med vänliga hälsningar, Jasmina, Front Office Manager",Date of stay: May 2017,"[All, languages]",219
Meiyi I,May 2017,5,Stop looking - you've found where you should stay in Lund!,"Working at a four stay hotel, there's a tendency of being more critical​ when staying at hotels.  However, I have in all honesty nothing bad to say about this gorgeous boutique hotel. My only regret was I couldn't stay more than one night, due to my own calendar constricting. …","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 17, 2017","Responded May 17, 2017","Dear Meiyi I,  Thank you for your lovley review!  I´m happy that you enjojed the hotel and apprciated the service. Hope to see you here soon again!  Best regards, Jasmina, Front Office Manager ",Date of stay: May 2017,"[All, languages]",219
Jørgen Bo N,May 2017,4,"Nice hotel, great location","The hotel is newly established in old buildings - and the design has made excellent use of the available space. Our room was on the top floor with a view towards the cathedral. The room includes a small kitchen - and that means queen, not king-size bed. Breakfast is Scandinavian…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 11, 2017","Responded May 11, 2017","Dear Jørgen Bo N,  Thank you for your review!  I will forward your suggestion about the bread.  Hope to see you here soon again! Best regards, Jasmina, Front Office Manager  ",Date of stay: May 2017,"[All, languages]",219
Joner246,May 2017,4,Trevligt hotell med bra läge,"Hotellet ligger centralt mitt i Lund och det är lätt att ta sig överallt härifrån. Rummet var rymligt, välstädat och fräscht. Skön stämning. Dessutom välutrustat kök med både micro och diskmaskin! Vi trivdes bra. Hotellfrukosten innehöll det mesta, men det var lite trångt att…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 7, 2017","Responded May 7, 2017","Kära Joner246, Stort tack för er fina recension!  Kul att ni trivdes här. Vi har planer på att bygga ut matsalen men just nu har det tagit stopp. Ni är varmt välkomna hit igen!  Med vänliga hälsningar, Jasmina, Front Office Manager",Date of stay: May 2017,"[All, languages]",219
Fanny S,May 2017,5,Rent och fint,"Trevligt hotell med bra läge mitt i centrum. Mycket bra bemötande av personalen, vi fick checka in tidigare än vad som var sagt. Fina rum och sköna sängar. Ett plus för god frukost och att kaffe fanns tillgängligt hela tiden. ","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 7, 2017","Responded May 7, 2017","Kära Fanny S,  Stor tack för ert fina betyg! Ni är varmt välkomna hit igen!  Med vänliga hälsningar, Jasmina, Front Office Manager ",Date of stay: May 2017,"[All, languages]",219
Lars-Åke W,May 2017,4,Fräscht!,"Hotellet var lätt att hitta och rummen var rena och fräscha med fantastiskt sköna sängar. Det ligger i centrum så mat och nöje var lättillgängligt dessutom var personalen vänliga och tillmötesgående. Det rummet vi fick hade både micro och spis!Enda minuset var den ""varma""…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded May 2, 2017","Responded May 2, 2017","Kära Lars-Åke W, Stort tack för din recension!  Kul att ni trivdes här! Varmt välkomna hit igen Med vänliga hälsningar, Jasmina Front Office Manager",Date of stay: April 2017,"[All, languages]",219
LiljaHaralds,Mar 2017,5,Great beautiful nordic hotel in Lund,"Loved my stay here in september 2016. Amazing room with the comfiest bed, so clean and nice and staff very helpful. Met my parents here and spent the weekend and they were really happy with everything too! Good breskfastbuffet and the overall look and feel of the hotel was very…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Apr 2, 2017","Responded Apr 2, 2017","Dear LiljaHaralds,  Thank you for your review!  I´m happy that you enjoyed your stay here! We are looking forward to your next visit.  Best regards, Jasmina, Front Office Manager ",Date of stay: September 2016,"[All, languages]",219
drnickUk,Mar 2017,5,Absolutely marvellous ,"Well. Usually I am used to Premier Inns in the UK for my business travel, which to be fair are fine. For the same price in Lund you get a four star experience. The staff are welcoming, professional, and helpful. The rooms are EXTREMELY well appointed (cooking equipment! A…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Mar 30, 2017","Responded Mar 30, 2017","Dear drnickUk,  Thank your for choosing Hotell Nordic and thank you for your lovely review!  I´m happy that you enjoyed your stay and I hope to see you here soon again!  Best regards, Jasmina Front Office Manager",Date of stay: March 2017,"[All, languages]",219
Amir R,Mar 2017,5,Very pleased with the visit,Nice central location. Near to almost all important places in Lund. Good breakfast. A good gym with essential equipments. Polite and helpful personel. Plus to the Nespresso and fresh fruit juice in the morning. ,"Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Mar 26, 2017","Responded Mar 26, 2017","Dear  Amir R, Thank you for your review! We are looking forward to your next stay!  Best regards, Jasmina, Front Office Manager ",Date of stay: March 2017,"[All, languages]",219
Sandy3939,Mar 2017,4,GOOD JOB!,"Renovated in 2015, from a building some of which dates back to 1789, I can only say ‘good job’. And the praise doesn’t stop there. This is a welcoming, warm, hospitable place with lovely rooms and a good breakfast. My stay was thoroughly enjoyable and I was looking forward to…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Mar 22, 2017","Responded Mar 22, 2017","Dear Sandy3939, Thank you for your review! I´m happy that you liked the hotel all the equipment's! Please send me an email with your room number so I can have a look at the blinds. Jasmina@nodriclund.se Best regards, Jasmina Front Office Manager  ",Date of stay: March 2017,"[All, languages]",219
MonicaK66,Mar 2017,4,Fixa några detaljer så blir betyget 5,"Centralt läge i trevligt område. Nära affärer och restauranger. Fin foajé. Trevlig personal i receptionen. Fin, ljus ""lägenhet"" (vindslägenheten med balkong) med köksdel och matbord med fyra stolar. Välstädat och fräscht - uppskattas!  Väldigt fräscha, bekväma sängar med två…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Mar 22, 2017","Responded Mar 22, 2017","Kära MonicaK66, Stort tack för din recension! Kul att ni trivdes här! Mejla gärna mig vilket rumsnummer ni hade så ska jag ta en titt angående dina synpunkter. Jasmina@nordiclund.se Garderob finns i alla rum (i vissa rum är det i anslutning till köket).  Vi har planer på att bygga ut frukostmatsalen men just nu har det tagit stopp, dock ska det inte vara några problem att ordna stolarna.   Ni är vamrt välkomna hit igen! Med vänliga hälsningar, Jasmina Front Office Manager   ",Date of stay: March 2017,"[All, languages]",219
Emilia S,Mar 2017,4,Good location,"The hotel is situated in the centre of Lund, so the location could not be better. The room itself was well equipped with a fridge, dishwasher and even a stove. A major minus for the cleanliness of the room! The bathroom floor looked like it hadn't been cleaned for a month and…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Mar 7, 2017","Responded Mar 7, 2017","Dear Emilia S,  Thank you for your review! I´m glad that you enjoyed the equipment's! I´m sorry that the cleaning wasn´t up to our standards!  Please send me an email with your room number and arrival date so we can sort this out.  Jasmina@nordiclund.se Best regards, Jasmina Front Office Manager ",Date of stay: March 2017,"[All, languages]",219
LiselottStockholm,Feb 2017,4,Trevligt hotel centralt i Lund,"Familjärt hotel centralt i Lund. Kändes fräscht och väl omhändertaget. Var på det lilla gymmet som hade löpband, cykel och lite styreträning, helt ok när det var minusgrader ute. Bra frukost. Hade litet pentry på rummet som vi dock ej utnyttjade. Sköna sängar.","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Feb 14, 2017","Responded Feb 14, 2017","Kära  LiselottStockholm, Stort tack för er recension!  Kul att ni trivdes här! Vi önskar er varmt välkomna hit igen Med vänliga hälsningar, Jasmina, Front Office Manager ",Date of stay: February 2017,"[All, languages]",219
Sanderhoff,Feb 2017,4,Flot nyt hotel med en central placering,"Pænt værelse med køkkenniche - savnede en kaffemaskine, men ellers fint. Morgenbuffet var god med mange muligheder - selv sildebord var med i morgenbuffeten. Gå-afstand til coop med åbent til 23, så let at supplere op selv.","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Feb 13, 2017","Responded Feb 13, 2017","Kära Sanderhoff, Tack för recensionen!  Vi har kaffemaskin i våra Superior, Junior Suite och Superior Extra. Hoppas vi syns snart igen!  Med vänliga hälsningar, Jasmina Front Office Manger  ",Date of stay: February 2017,"[All, languages]",219
StudentenkussHD,Dec 2016,4,Very central and still quiet,"Visiting Lund due to a business trip, I stayed over in Nordic Lund. It is very central located so you can reach everything by foot from there (also the hotel offers bikes). Room was large and clean, bed comfy and as it was quiet I spent a really good night. Bathroom was below…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Dec 18, 2016","Responded Dec 18, 2016","Dear StudentenkussHD, Thank you for your review!  New signs are comming! Hope to see you here soon again Best regards, Jasmina, Front Office Manager ",Date of stay: December 2016,"[All, languages]",219
Christian D,Dec 2016,5,Great place - great prices - great service,Room is very high standard and came with a kitchen(!) and spacious bathroom.  The kitchen was of course in the same room as the bed but again very modern so it didn't intrude on the rest of the decor of the room.,"Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Dec 13, 2016","Responded Dec 13, 2016","Dear Christian D,  Thank you for your comment! All our rooms have a kitchen. Hope to see you here soon again! Best regards, Jasmina, Font Office Manager ",Date of stay: December 2016,"[All, languages]",219
gianina189838,Dec 2016,5,"Fräscht, nytt, charmigt hotell med fantastisk service!","Fräscht, nytt, charmigt hotell med fantastisk service och sköna sängar! Vackert rum med genomtänkt nytt kök. Blev glatt överraskad när städerskorna tog hand om disken God frukost och perfekt läge mitt i centrala Lund. Bor gärna här igen! ","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Dec 12, 2016","Responded Dec 12, 2016","Kära gianina189838, Stort tack för dina fina kommentarer!  Varmt välkommen hit igen! Med vänliga hälsningar, Jasmina, Front Office Manager",Date of stay: August 2016,"[All, languages]",219
mustaf1952,Dec 2016,5,fabulous !!,"We was delighted with the Hotel , not our first visit to Lund , and when we return we will stay at the Nordic again . Lovely rooms, yummy breakfast and help full staff. Everything is close by. Perfect ,making a relaxing stay !!!","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Dec 2, 2016","Responded Dec 2, 2016","Dear mustaf1952, Thank you for your review!  We are looking forward to your nesx stay! Best regards, Jasmina, Front Office Manager ",Date of stay: November 2016,"[All, languages]",219
Pia S,Nov 2016,5,Nytt fräscht och centralt! ,"Superbra rum. Rent på riktigt. Mysig terass då vi bodde på bv. Frukosten var fräsch och bra råvaror.  Reception var toppenbra. Man fick tips om att man kunde få med sig plattare kudde, vilket vi gjorde. Pentry på rummet. Allt var tipptopp!  Hade gärna stannat längre!","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Nov 17, 2016","Responded Nov 17, 2016","Kära Pia S, Stort tack för er fina recension! Ni är varmt välkomna hit igen. Med vänliga hälsningar, Jasmina, Front Office Manager ",Date of stay: November 2016,"[All, languages]",219
helenac135,Nov 2016,5,Mysigt och riktigt fräscht,"Blev tipsad om detta hotell. Bra läge, nytt och fräscht och fantastiskt trevlig personal.  Inte så många rum och från femte våningen hade vi en underbar utsikt över takåsarna i Lund. God frukost, inget överflödigt, men gott","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Nov 14, 2016","Responded Nov 14, 2016","Kära helenac135,  Stort tack för din fina recension!  Kul att ni uppskattade utsikten, personalen och frukosten. Ni är varmt välkomna hit igen! Med vänliga hälsningar, Jasmina, Front Office Manager ",Date of stay: November 2016,"[All, languages]",219
Britt H,Nov 2016,4,Fantastiskt bemötande!,"Trevligt, fräscht, nybyggt/nyrenoverat och mycket centralt beläget hotell. Frukosten bra, även den fräsch med bra råvaror. Vi saknade dock en liten extra ""touch"", ett våffeljärn hade spridit smarrig doft och givit lite lyxkänsla☺️.  Allra bäst var personalen och bemötandet i…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Nov 14, 2016","Responded Nov 14, 2016","Kära Britt H,  Stort tack för din fina recension!  I början av nästa år kommer vi bygga ut frukostmatsalen och även buffén. Det gläder mig att receptionspersonalen gjorde sitt yttersta för att hjälpa er. Ni är varmt välkomna hit igen!   Med vänliga hälsningar, Jasmina, Front Office Manager ",Date of stay: November 2016,"[All, languages]",219
837michael,Nov 2016,4,Huge room,I had a great stay in a very large and clean room. Breakfast was fine. Hotel has a great location in the center of Lund. The bed was great and the tv was open for hooking up your own entertainment. Great service!,"Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Nov 8, 2016","Responded Nov 8, 2016","Dear 1524019888,  Thank you for your review!  Hope to see you here soon again!  Best regards, Jasmina, Front Office Manager ",Date of stay: November 2016,"[All, languages]",219
Lina B,Nov 2016,4,Central och fräscht,"Hotellet ligger väldigt centralt, nära till domkyrkan, restauranger och affärer. Coop ligger nära och på rummet finns kylskåp och möjlighet att laga egen mat.  Rummen är rena och fräscha, men ta med en egen kudde om du föredrar mjuka och tunna kuddar.  Frukosten är jättefin utan…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Nov 4, 2016","Responded Nov 4, 2016","Kära Lina B,  Stort tack för din recension!  Vi har tunnare kuddar i receptionen för utlåning.  Vi kommer i början av nästa år bygga ut vår matsal med ca 30-40 platser. NI är varmt välkomna hit igen! Med vänliga hälsningar, Jasmina, Front Office Manager ",Date of stay: November 2016,"[All, languages]",219
JMM_50_13,Oct 2016,5,Lovely Hotel,"Hotell Nordic is a wonderful place to stay.   It is conveniently located to so many restaurants, shops, attractions and it is about a 10 min walk from the train station.   The Botanical garden and Lund Cathedral is minutes away by foot.   The hotel is clean, the rooms are up to…","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Nov 4, 2016","Responded Nov 4, 2016","Dear JMM_50_13,  Thank you for your Lovely review!  We are looking forward to your next stay! Best regards, Jasmina, Front Office Manager ",Date of stay: October 2016,"[All, languages]",219
285RichardT,Oct 2016,4,"Great location, rooms well equipped","Hotel well located of main square near cathedral. Surrounded by decent restaurants. Staff really helpful, room had desk and chairs plus full kitchenette. Ideal for business trip or pleasure. Look forward to visiting Lund again!","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Nov 4, 2016","Responded Nov 4, 2016","Dear 285RichardT, Thank you for your review!  We are looking forward to your next stay! Best regards, Jasmina, Front Office Manager ",Date of stay: October 2016,"[All, languages]",219
GertSv,Oct 2016,4,Bra charmigt hotell men luftkonditioneringen fungerade inte,"Modernt ganska nytt hotell instoppat i en gammal byggnad.  Ligger centralt i Lund. Mycket av den gamla byggnaden var bevarad på ett charmigt sätt, dock med vissa nackdelar som en del smala gångar etc. Rummet var stort med ett eget pentry med spis och mikro mm. Allt rent och…",,,,Date of stay: October 2016,"[All, languages]",219
322Elena,Oct 2016,5,Freshly renovated hotel in the city center,"Hotel is located in the city center, it was perfect to start a day with run in the Botanical Garden just abound the corner. Super nice staff, big rooms with kitchenette, good breakfast - all you need is there. Highly recommended!!!","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Oct 21, 2016","Responded Oct 21, 2016","Dear 322Elena,  Thank you for your lovley review!  We hope to see you here soon again! Best regards, Jasmina, Front Office Manager ",Date of stay: October 2016,"[All, languages]",219
Carlo T,Oct 2016,5,Super stads hotel,"Echt mooie en ruime kamers, Alles is nieuw en netjes. Dicht bij het centrum wat ook echt de moeite waard is. Dicht bij het hotel is de oude kathedraal en de universiteit. Wel wat ver van het station maar daar zijn taxi's voor. Het ontbijt is lekker en uitgebreid. Personeel is…",,,,Date of stay: September 2016,"[All, languages]",219
Fra S,Oct 2016,5,Perfetto,Stato qui per lavoro con una decina di colleghi. Pulizia cortesia e colazione come si deve. Macchina del caffè a disposizione (con espresso decente). Il modo migliore per cominciare la giornata. Ci ritornerò per la mia prossima visita.,"Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Oct 6, 2016","Responded Oct 6, 2016","Dear  Fra S,  Thank you for your lovely review! You are welcome back! Best regards, Jasmina , Front Office Manager ",Date of stay: October 2016,"[All, languages]",219
Pia H,Oct 2016,5,"Mycket trevlig personal, rent & fräsch","Mysigt hotell, fräscht och mycket trevlig, service minded personal. Hotellet har tillgång till parkering på taket & ligger nära till allt. All in all allt jag behövde under min jobbrelaterade vistelse i Lund. Nespresso till frukost var helt i min smak 👍🏼👌🏼 ","Response from Jasminasp, Receptionschef at Best Western Plus Hotell Nordic LundResponded Oct 6, 2016","Responded Oct 6, 2016","Kära Pia H, Stort tack för din fina recension! Du är varmt välkommen hit igen. Med vänligar hälsningar, Jasmina, Front Office Manager ",Date of stay: October 2016,"[All, languages]",219
