weltenbummler777777,Oct 2018,4,"Gute Lage. Zimmer zum überdachten Innenhof, keine Außenluft und Privatsphaere nur b. geschl. Vorhang","Negativ:  Die Economy-Zimmer zeigen in den überdachten Innenhof, indem auch die Lobby und Rezeption liegt, und sind von den anderen Zimmern bzw. Gang aus perfekt einsehbar. Fensteroeffnen zum Lueften bringt daher wenig (da keine Aussenluft) und Privatsphaere ist nur bei…",,,,Date of stay: August 2018,"[All, languages]",319
SoFrost,Oct 2018,3,Fint hotel i centrum af Lund ,Hotellet er helt udemærket. Morgenbuffeten ligeså. Værelset var lidt mørkt men lå også med vindue ind mod det der plejede at være baggården men som nu er overdækket og reception.  Hotellet ligger super centralt. Vær dog opmærksom på at der ikke er parkering tilknyttet så man…,,,,Date of stay: October 2018,"[All, languages]",319
Gunnar T,Oct 2018,3,Centralt hotell i gammal miljö.,"Hotellet ligger centralt i äldre bebyggelse. Det innebär att det inte är fullt anpassat för rörelsehindrade. Det centrala läget gör att det är nära till det mesta i Lund. Hotellet saknar restaurang, det finns dock en frukostmatsal.","Response from HConcordia, Ägare at Hotel ConcordiaResponded Oct 24, 2018","Responded Oct 24, 2018","Hej Gunnar T,  Tusen tack för Er fina recension!  Vi har ett hotellrum som är anpassat för rörelsehindrade och vi har även en helt ny trappklättrare som används av personer i rullstol.  Varmt välkommen tillbaka nästa gång Ni är i Lund!  Bästa hälsningar  Christofer Eriksson",Date of stay: September 2018,"[All, languages]",319
traveling_fr0m_TX,Oct 2018,4,"Convenient location, pleasant staff, great breakfast","Pros: near train station (approx. .5 mi, but easy walk), helpful English-speaking staff, great breakfast, comfortable bed.  Easy to check in, with a large, comfortable lobby.  Offers some snacks and a bar.  Free, reliable wifi & tv with some English channels.  Air conditioning…","Response from HConcordia, Ägare at Hotel ConcordiaResponded Oct 24, 2018","Responded Oct 24, 2018","Dear ""traveling_fr0m_TX"",  Thank you very much for your excellent review!  We really appreciate that you enjoyed your stay with us. We offer AC in 20 rooms at the moment. There are elevators to all of our hotel rooms.  Welcome back anytime!   Best regards  Christofer Eriksson",Date of stay: October 2018,"[All, languages]",319
Anders A,Oct 2018,4,Bra hotell nära till Centrum ,Ett mycket bra och lugnt hotell i centrala Lund med trevlig personal och bra frukost. 6 minuters gångväg till Centralstationen och centrum. Många olika och bra restauranger och sevärdheterna i närområdet. ,"Response from HConcordia, Ägare at Hotel ConcordiaResponded Oct 24, 2018","Responded Oct 24, 2018","Hej Anders A,  Stort tack för Er fina recension!  Vi uppskattar verkligen att Ni tog Er tid att skriva ett så fint omdöme om vårt hotell.  Kontakta oss gärna om Ni önskar förmånligt hotellavtal hos oss.   Varmt välkommen tillbaka nästa gång Ni är i Lund!  Bästa hälsningar  Christofer Eriksson",Date of stay: August 2018,"[All, languages]",319
unhandypillow,Sep 2018,5,Underbart hotell!,"I fyra år i rad har jag och min man besökt sviten (samma rum) på Hotel Concordia. Första gången vi besökte hotellet så föll vi direkt! Underbar gästvänlig personal, fantastisk och egen stil på interiören, supergod frukost som erbjuder allt man vill ha på en hotellfrukost. Så…","Response from HConcordia, Ägare at Hotel ConcordiaResponded Oct 24, 2018","Responded Oct 24, 2018","Hej ""unhandypillow"",  Tusen tack för Er fina recension!  Vi är så glada att Ni hade en fin vistelse hos oss! Det värmer i höstblåsten att läsa Ert fina omdöme.  Varmt välkommen tillbaka nästa gång Ni är i Lund!  Bästa hälsningar  Christofer Eriksson",Date of stay: September 2018,"[All, languages]",319
bernstes,Sep 2018,3,A bit grim,"The so-called economy rooms are a bit grim - view onto other rooms and walkways, basic feel. No other rooms were available however so we had to stay put. Breakfast was good, on the other hand - particularly if you bring it up to the lobby rather than the underground dining area. ","Response from HConcordia, Ägare at Hotel ConcordiaResponded Oct 24, 2018","Responded Oct 24, 2018","Dear ""bernstes"",  Thank you very much for taking time and writing a review!  We really appreciate that you enjoyed the breakfast.   Welcome back anytime!   Best regards  Christofer Eriksson",Date of stay: September 2018,"[All, languages]",319
Mistcan,Sep 2018,3,"Medelmåttigt hotell, trevlig personal","Positivt: trevlig service minded personal, tyst och lugnt, bra frukost, tillgång till gym, snabbt wifi. En liten mer personlig touch på detta lilla hotell, vilket känns roligare än ett hotellkedjehotell.  Negativt: inte så prisvärt, grundstädningen var helt utan anmärkning, men…","Response from HConcordia, Ägare at Hotel ConcordiaResponded Oct 23, 2018","Responded Oct 23, 2018","Hej ""Mistcan"",  Tack för Er fina recension!  Vi är glada för att Ni bl a uppskattade frukosten, Wi-Fi, personalens bemötande. Kontakta oss gärna och beskriv vilket rum Ni hade så ska vi undersöka vad som har gått snett med städningen.  Varmt välkommen tillbaka nästa gång Ni är i Lund!  Bästa hälsningar  Christofer Eriksson",Date of stay: September 2018,"[All, languages]",319
A654,Sep 2018,1,Smutsigt och nedgånget,"Valde Hotell Concordia eftersom utbudet var skralt inför min kommande affärsresa, två nätters övernattning. Hade låga förväntningar men blev ändå förvånad över rummets skick, ett rum jag betalade nästan 2000kr för per natt.  Väggarna är solkiga, tapeten trasig på sina ställen,…","Response from HConcordia, Ägare at Hotel ConcordiaResponded Oct 23, 2018","Responded Oct 23, 2018","Hej ""A654"",  Stort tack för Er recension!  Vi beklagar att vi inte levde upp till Era förväntningar, men kontakta oss gärna så att vi kan ta en närmare kontakt för en vidare diskussion om Er vistelse. Vi vill ju att Ni ska vara nöjd! Vi renoverar alla våra hotellrum kontinuerligt och jag blir faktiskt förvånad över Er negativa rumsbeskrivning. Senast i somras totalrenoverade vi 10 rum och alla våra rum håller 4-stjärnig hotellstandard.   Varmt välkommen tillbaka nästa gång Ni är i Lund!  Bästa hälsningar  Christofer Eriksson",Date of stay: September 2018,"[All, languages]",319
SweFam,Aug 2018,3,Trevligt hotel med bra läge,Hotellet ligger centralt med gångavstånd till allt i centrala Lund. Parkering finns i närheten. Rummet och duschrummet var rent och hade bra sängar och var tyst. Dock skulle allt i rummet behövas uppdateras och fräschas till samt sommartid saknas det kyla då luften står stilla i…,"Response from HConcordia, Ägare at Hotel ConcordiaResponded Oct 23, 2018","Responded Oct 23, 2018","Hej ""SweFam"",  Tusen tack för Er fina recension!  Vi är så glada att Ni hade en fin vistelse hos oss. Vi erbjuder just nu 20 hotellrum med luftkonditionering. Fråga gärna efter AC nästa gång Ni bokar rum hos oss.  Varmt välkommen tillbaka nästa gång Ni är i Lund!  Bästa hälsningar  Christofer Eriksson",Date of stay: August 2018,"[All, languages]",319
millanovik,Jul 2018,5,Genuint och vänligt,Genuint familjeägt hotell med bra centralt läge. Så skönt att slippa hotellkedjorna med sina färdiga koncept. Concordia bjöd på proffsig och vänlig personal och personlig touch hela vägen från inredning till frukost. Hit kommer vi gärna tillbaka!,"Response from HConcordia, Ägare at Hotel ConcordiaResponded Oct 23, 2018","Responded Oct 23, 2018","Hej millanovik,  Tusen tack för Er fina recension!  Vi är så glada att Ni hade en fin vistelse hos oss. Kontakta oss gärna om Ni vill ha ett hotellavtal med oss.  Varmt välkommen tillbaka nästa gång Ni är i Lund!  Bästa hälsningar  Christofer Eriksson",Date of stay: July 2018,"[All, languages]",319
