Janne M,Feb 8,5,Mycket bra hotell. ,"Vi har varit på besök i Lund. Vi bodde på detta hotell i en natt. Mycket rent och snyggt. Jätte trevlig tjej som serverade vår mat på kvällen. Maten var god och vällagad. Rummet var trevligt med ett rätt så stort rum direkt innanför dörren, sen ett stort sovrum med sköna sängar.…",,,,Date of stay: February 2019,"[All, languages]",674
alive7580,Feb 4,3,Ince hotel in Lund,"The hotel is located in the surborbs of Lund so not the best if you are a tourist.  It's more abusinees hotel, with several meeting rooms. The lobby is nice and really spacious with a lounge and restaurant. The rooms are quite big, with dated forniture,but nice. The bathroom has…","Response from KarinK469, Front Office Manager at Scandic Hotel Star LundResponded 4 days ago",Responded 4 days ago,"Héllo Allve7580, T´hanks for taking your time to give us feedback.  It means a lot that you enjoyed your stay. Hope to see you soona again.  Best regards Kalle  ",Date of stay: January 2019,"[All, languages]",674
Navigate61255336532,Jan 2019,5,Människor- och hundvänligt hotell,"Stort fräscht rum som både min man, jag och hundarna trivdes i. Omtänksamt med filt, matskål och en liten fin påse med hundgodis till hundarna. Uppskattat!Vi kommer med all säkerhet att återvända till er.Hälsar Ingela o Jan Bretz 🐾🐾","Response from KarinK469, Manager at Scandic Hotel Star LundResponded 1 week ago",Responded 1 week ago,"Hej Navigate, Tack för ni har agi er tid att ge oss feedback. Betyder mycket för oss att ni haft en bra vistelse hos oss. Roligt också att hundeem gillade oss och vår vip tll hmnne. Vi ser husdjur som likvärdiga gäster som alla andra.  Roligt att ni gillar oss och jag hoppas verkligen att vises snart igen.  Mvh Kalle",Date of stay: January 2019,"[All, languages]",674
Per-Anders G,Jan 2019,4,Väldigt trevligt hotell. ,Bra läge. Lättillgängligt och bra parkering. Trevlig minisvit. Rent och fräscht. Stort och välutrustat badrum med både dusch och badkar. Bra säng. Bra konferensservice och mycket trevligt bemötande. Stor lunchbuffé.  Restaurangen var utmärkt. Välkomponerade rätter och utmärkt…,"Response from KarinK469, Manager at Scandic Hotel Star LundResponded 2 weeks ago",Responded 2 weeks ago,"Hej 877perandersg, Tack för ditt fina omdöme, din feedback betyder mycket för oss. Och att du sen gillart både konferens och våra rum samt mat är ju alltid super roligt. Hoppas vi se snart igen. Mvh Kalle ",Date of stay: January 2019,"[All, languages]",674
Safari43327983456,Jan 2019,3,Stay at Scandic lund,"I have now the last 3 times I have booked at this hotes requested a quiert room, away from street and parking! And every time I have got an romm with exhausion right above the bed and with front towards steet and parking!. Seems like it is a compleate waiste of time to put in…","Response from KarinK469, Manager at Scandic Hotel Star LundResponded 2 weeks ago",Responded 2 weeks ago,"Hello Safari43327983456,  Im sad to hear that you have had bad luck when it comes to locations of our rooms. Next time you have made a reservation at our hotel you can send a email to me with your request, the i will see for that you get a more quiet room. karl.norrman@scandichotels.com  Hope to see you soon again. Best regards Kalle ",Date of stay: January 2019,"[All, languages]",674
joana_gravada,Jan 2019,4,Buen hotel,"El hotel está muy limpio y las habitaciones amplias. El desayuno fantástico (la foto es del comedor). El único inconveniente es que no se encuentra en el centro de Lunes sino más bien lejos, aunque a diferencia de otros países el transporte público es excelente, horarios buenos…","Response from KarinK469, Manager at Scandic Hotel Star LundResponded 3 weeks ago",Responded 3 weeks ago,"Hello joana_gravada, Thanks for taking your time to give us feedback. We are super glad that you had a nice stay with us. Hope to see you soon again. Have a nice day. Best regards Kalle ",Date of stay: December 2018,"[All, languages]",674
Michael Jack,Jan 2019,1,Never again,"The blanket was only with blood stains, I saw it through the sheets which was disgusting. Yuk!!!!! And the staff was very unpleasant. I am not pleased with this hotel. It was my first and last time here!","Response from KarinK469, Manager at Scandic Hotel Star LundResponded 3 weeks ago",Responded 3 weeks ago,"Hello MichaelJack78, Thanks for taking your time to give us feedback. Im sorry to hear that the bed was not completely clean. I very intrested about what room number you had and also what happend when the staff was unpleasent. can you please contact me at karl.norrman@scandichotels.com   Have a nice day. Best regards Kalle ",Date of stay: January 2019,"[All, languages]",674
f_harrysson,Jan 2019,4,Helnöjd med detta Hotell,Bokade ett familjerum och det var super trevligt. 1 våningssäng till barnen och vi bodde i en skön dubbelsäng. En bra start på vår semester. vi köpte upp mat på rummet och det var god mat med. Frukosten var väldigt bra med massa olika saker att välja bland. bra jobbat!…,"Response from KarinK469, Manager at Scandic Hotel Star LundResponded 4 weeks ago",Responded 4 weeks ago,"Hej f_harrysson, Tack för du tagit dig tid att ge oss feedback. Väldigt roligt att du gillar oss och att du haft en bra vistelse hos oss, det betyder mycket för oss. Vi hoppas att vi träffas snart igen. Välkommen tillbaka. Mvh Kalle ",Date of stay: November 2018,"[All, languages]",674
Q307FXmariab,Jan 2019,5,Positivt överraskad.,"supersköna sängar. Bra strandard på rummet till ett bra pris. Kändes lyxigt. Relaxavdelningen var fett nice. Lätt att hitta dit. Låg inte så centralt, men med bil tog det under 10min att ta sig in till stan.","Response from KarinK469, Manager at Scandic Hotel Star LundResponded 4 weeks ago",Responded 4 weeks ago,"Hej Q307FXmariab,  Tack för din fina feedback, det betyder mycket för oss att du haft en bra vistelse. Hoppas vi ses snart igen. Mvh Kalle ",Date of stay: January 2019,"[All, languages]",674
A TripAdvisor Member,Jan 2019,4,Mycket bra hotell,"Vi har bott där i ca 20 nätter. Det är ett super hotell för barnfamiljer. Poolen och frukostbuffé är super bra, barnen får pannkakor och kan göra egna våffloroch allt tillbehör och man kan få kaffe latte. Men bäddsofforna är hemska och sova i och lakanen som dom bäddat med var…","Response from KarinK469, Manager at Scandic Hotel Star LundResponded 4 weeks ago",Responded 4 weeks ago,"Hej Annika, Tack för du tagit dig tid att ge oss ett omdöme. Roligt att du gillar oss och har haft en bra vistelse. Hoppas vi ses snart igen. Mvh Kalle ",Date of stay: December 2018,"[All, languages]",674
Niklas H,Dec 2018,4,"Fräscht, rent och trevligt","Ett återbesök till detta trevliga hotell. Vi har tidigare varit väldigt nöjda med vistelserna här, och blev inte besvikna denna gången heller. Fräscha, rena rum vilket också kännetecknar övriga hotellet. Vi bodde i familjerum, och jag gillar att dessa är uppdelade i ett sovrum…",,,,Date of stay: December 2018,"[All, languages]",674
A TripAdvisor Member,Dec 2018,4,Bra hotell!,Väldigt snygga allmänna utrymmen. Trevlig service vid frukosten med påtår vid borden och goda små morgonsmoothies. Enda problemet var egentligen den väldigt tafatta personalen i baren och DJ;s bristande idé om vad publiken kunde tänka sig uppskatta i form av låtval och volym…,"Response from KarinK469, Manager at Scandic Hotel Star LundResponded Dec 12, 2018","Responded Dec 12, 2018","Hej Cruiser, Tack för du tagit din tid att ge oss ett omdöme. Betyder mycket för oss att du har haft en bra vistelse hos oss. Vi har noterat vad du har sagt om musik och baren. Hoppas vi ses snart igen. Mvh Kalle",Date of stay: December 2018,"[All, languages]",674
Heléne F,Dec 2018,4,Julshow med övernattning,"Hade bokat Julshow med övernattning helgen 1-2 december. Fick en lyxig känsla redan när vi klev in på hotellet och rummet var väldigt tjusigt, en liten minisvit med litet vardagsrum med tv, separat sovrum med tv och ett väl tilltaget badrum med både badkar och duschhörna. Allt…","Response from KarinK469, Manager at Scandic Hotel Star LundResponded Dec 6, 2018","Responded Dec 6, 2018","Hej Helene, Tack för din fina feedback. Verkligen roligt att du haft en kanon vistelse hos oss. Hoppas vi ses snart igen. God JUl. Mvh Kalle ",Date of stay: December 2018,"[All, languages]",674
A TripAdvisor Member,Nov 2018,5,Scandic Star Lund,Riktigt skönt hotell där man kände sig välkommen och fick känslan lyx när man kom in i lobbyn.Frukosten var bra och personalen var jätte trevliga. Rummen var välstädade och badrummen var trevliga och hade bra utrymme för att duscha.,"Response from KarinK469, Manager at Scandic Hotel Star LundResponded Dec 3, 2018","Responded Dec 3, 2018","Hej Fearless, tack för du tagit dig tid att ge oss feedback. Det betyder mycket för oss att du haft en bra vistelse. Hoppas vi ses snart igen. Mvh Kalle",Date of stay: November 2018,"[All, languages]",674
Lars F,Nov 2018,4,Över förväntan,Hade ett möte för 10 personer och hyrt ett grupprum samt boende. Bra service och rum. Middag på kvällen var bra. Trevlig personal. Frukost som alltid välsmakad. Hotellet är enkelt att hitta till och man är ute på stora vägar ganska omgående.,"Response from KarinK469, Manager at Scandic Hotel Star LundResponded Dec 3, 2018","Responded Dec 3, 2018","Hej Lars, Tack för du tagit dig tid att ge oss feedback. Roligt att du gillar oss och att du haft det bra. Vi hoppas att vi ses snart igen. Mvh Kalle ",Date of stay: November 2018,"[All, languages]",674
Navigate04017717128,Nov 2018,2,Ännu mer förbättringar för Scandic Friends medlemmar,"Då man tidigare valt Scandic för att käk har ingått för deras mest trogna medlemmar, då kvällens husman/tips kostat 150kr så har nu detta hotell förbättrat för sina gäster genom att ta 179kr för samma mat. Så nu får man mindre poäng per vistelse och får betala för kvällsmaten.…","Response from KarinK469, Manager at Scandic Hotel Star LundResponded Nov 21, 2018","Responded Nov 21, 2018",Hej Det var tråkigt och läsa att du upplever att vi inte tar hand om våra friends medlemar.  Vi har valt att bjuda våra toppfloor gäster 150kr som kan användas i restauramgen eller shopen. På allabelopp som du betalar utäver dessa  tjänar du in medlemspoäng.  Varmt välkommen tillbaka.,Date of stay: November 2018,"[All, languages]",674
Kristoffer J,Nov 2018,3,Ibland blir det fel,"Bodde här under en natt, 2 vuxna och 2 barn. Där var konferens på hotellet och mycket folk. Tyvärr gjorde det att de ""familje rum"" som vi skulle bo i bara hade gjorts i ordning för 2 vuxna och 1 barn. Inga extra handdukar eller extra kuddar. Lakanet i extra sängen var för litet.…","Response from KarinK469, Manager at Scandic Hotel Star LundResponded Nov 13, 2018","Responded Nov 13, 2018","Hej Kristoffer,  Tusen tack för du tagit dig tid att ge oss feedback. Tråkigt att höra att det inte var uppbäddat för alla när ni kom, bra att personalen hjälpte till så det löste sig. Roligt att du gillade vår frukost och våra rum. jag hoppas att ni kommer tillbka snartt igen så vi kan visa att vi är bättre än så. ha en fin dag. Mvh Kalle ",Date of stay: October 2018,"[All, languages]",674
Sunshine25831181826,Nov 2018,3,"Nice hotel and nice rooms, but the service could be better.",Nice hotel and nice rooms. Very nice pool area. The service in the bar and the restaurant could be better. The personel in the bar and the restaurant area could use a more positive and friendly attitude....                                                                         …,"Response from KarinK469, Manager at Scandic Hotel Star LundResponded Nov 13, 2018","Responded Nov 13, 2018","Hello Sunshine, Thanks for taking your time to give us feedback. It means a lot for us that you enjoyed your stay and that you liked our rooms. I will give your feedback to the personal in the the bar & restaurant.  Hope to see you soon again. Best regards kalle  ",Date of stay: November 2018,"[All, languages]",674
Marianne E,Nov 2018,5,Bra pris på söndagsbrunch!,"En mycket god brunch där det mesta fanns för 195 kr. Ett bord med rostbiff, lax, ägg, sallader, såser mm, ett med grillade rotfrukter, fisk, smakrikt kött, chutney, musslor, grillad svamp, ett med olika ostar, olika goda småkakor, chokladfontän, äppelkaka och mycket annat.…","Response from KarinK469, Manager at Scandic Hotel Star LundResponded Nov 11, 2018","Responded Nov 11, 2018","Hej Marianne,  Tusen tack för din fina feedback. Det betyder mycket för oss att du gillade vår brunch så mycket. Hoppas vi ses snart igen. Ha en underbar dag.  Mvh Kalle ",Date of stay: November 2018,"[All, languages]",674
Jennifer M,Nov 2018,5,nice hotel for business,"cosy spacious room. New renovated relax dept (indoor pool and sauna). great breakfast selection, and can make your own waffles. quiet room with comfortable bed. dinner buffet was good and at affordable price with excellent choice of beverages incl. alcohol-free. ","Response from KarinK469, Manager at Scandic Hotel Star LundResponded Nov 12, 2018","Responded Nov 12, 2018","Hello Jennifer, Thanks for giving us that nice feedback. We are glad that you enjoyed your stay. We hope to see you soon again.  Best regards Kalle ",Date of stay: November 2018,"[All, languages]",674
Per G,Nov 2018,4,Fräscht,"Trevlig foajé med rymd, som en inglasad innergård. Stort rum, egentligen en tvårummare, med skön säng. Restaurang med bra service och god mat. Separat bar med en lounge där man kan slå sig ner i sköna fåtöljer. Ligger i övre skicket av Scandic-hotell.","Response from KarinK469, Manager at Scandic Hotel Star LundResponded Nov 11, 2018","Responded Nov 11, 2018","Hej Per G, Tack för din fina feedback, den är viktig för oss för att kunna bli ännu bättre. Roligt att du gillar storleken på våra rum och restaurangen. Hoppas vi ses snart igen. Mvh Kalle ",Date of stay: November 2018,"[All, languages]",674
