0,sport
1,venue
2,square
3,equipment
4,plaza
5,vacation
6,leisure
7,centre
8,room
9,flooring
10,travel
11,tourism
12,town
13,space
14,public
15,interior
16,roof
17,city
18,park
19,design
20,street
21,lane
22,road
23,area
24,nature
25,parish
26,reserve
27,building
28,church
29,grassland
30,bank
31,medieval
32,human
33,worship
34,morning
35,plain
36,phenomenon
37,river
38,place
39,cathedral
40,gothic
41,spire
42,steeple
43,site
44,tower
45,historic
46,architecture
47,facade
48,landmark
49,photography
50,classical
51,car
52,vehicle
53,sky
54,land
55,lot
56,plant
57,garden
58,field
59,pasture
60,meadow
61,farm
62,botany
63,rural
64,family
65,baseball
66,botanical
67,courtyard
68,prairie
69,green
70,soil
71,settlement
72,urban
73,residential
74,mixed
75,use
76,metropolitan
77,neighbourhood
78,downtown
79,block
80,condominium
81,iron
82,suburb
83,resources
84,body
85,watercourse
86,water
87,zone
88,riparian
89,woody
90,atmospheric
91,lake
92,vegetation
93,landscape
94,reflection
95,reservoir
96,wetland
97,flower
98,lawn
99,shrub
100,landscaping
101,yard
102,spring
103,grass
104,horizon
105,hill
106,hay
107,shrubland
108,straw
109,ecoregion
110,natural
111,environment
112,stream
113,wilderness
114,daytime
115,autumn
116,leaf
117,walkway
118,feature
119,reflecting
120,pool
121,fountain
122,thoroughfare
123,geological
124,tree
125,cloud
126,property
127,bed
128,asphalt
129,line
130,wall
131,castle
132,stately
133,manor
