0,flooring
1,plaza
2,venue
3,room
4,equipment
5,square
6,vacation
7,centre
8,table
9,park
10,interior
11,spring
12,sport
13,ditch
14,geological
15,travel
16,field
17,meadow
18,roof
19,design
20,street
21,parish
22,lane
23,settlement
24,bank
25,grassland
26,nature
27,phenomenon
28,neighbourhood
29,worship
30,church
31,medieval
32,human
33,reserve
34,atmospheric
35,plain
36,morning
37,place
38,river
39,gym
40,floor
41,physical
42,fitness
43,exercise
44,hardwood
45,vehicle
46,car
47,infrastructure
48,monochrome
49,view
50,seat
51,tourism
52,eye
53,fence
54,government
55,mountain
56,cloud
57,urban
58,transport
59,area
60,road
61,stop
62,bus
63,wilderness
64,town
65,city
66,sky
67,thoroughfare
68,metropolitan
69,pasture
70,lot
71,prairie
72,rural
73,land
74,mustard
75,ecoregion
76,community
77,farm
78,bovine
79,grazing
80,steppe
81,soil
82,rapeseed
83,canola
84,residential
85,use
86,mixed
87,cottage
88,headquarters
89,farmhouse
90,suburb
91,bicycle
92,corporate
93,commercial
94,photography
95,aerial
96,bird
97,metropolis
98,cityscape
99,condominium
100,block
101,campus
102,apartment
103,body
104,watercourse
105,resources
106,reflection
107,reservoir
108,bridge
109,lake
110,canal
111,rock
112,fish
113,water
114,stream
115,waterway
116,evening
117,pond
118,atmosphere
119,fountain
120,feature
121,pool
122,reflecting
123,garden
124,botanical
125,botany
126,lawn
127,public
128,space
129,industry
130,factory
131,hall
132,highland
133,dirt
134,window
135,history
136,yard
137,loch
138,family
139,gothic
140,historic
141,site
142,cathedral
143,bed
144,tower
145,plant
146,steeple
147,property
148,residence
149,chateau
150,asphalt
151,line
152,stately
153,wall
154,ruins
155,castle
156,manor
