[English],38,4,1.0,4,"April 29, 2016 ",Finally a place where you can get good dumplings,,This is a small place down in a cellar. It is really not a place where you sit down and eat. You order and take the food with you. But the dumplings are superb! If you haven't been there yet go there. I am sure...More
[English],38,3,1.0,5,"April 4, 2017 ",Small but lovely,,"The place is really small, just a few places to sit. Can be crowded at lunchtime. Recommend take away. Very nice food, different choices."
[English],38,37,6.0,5,"August 14, 2017 ",Best value for money in town,"Malmo, Sweden","The portion sizes are so big, I usually take the accompanying rice/noodles home. Soup is a delight, and the choices of sauces are fun to explore. Usually eat there once or twice a week! A resident of the town, would recommend this place over any...More"
[English],38,3,,5,"August 24, 2018 ",Fantastic place!!! 😊,"Krakow, Poland",The food is so tasty ❤️ I can’t believe I spent so little money on such big portion. It was fantastic
[English],38,8,2.0,5,"August 24, 2018 ",Genuine dumplings,"Tubingen, Germany",Haven't eaten dumplings for ages. This is as authentic as you can get in Europe. The price is also extremely good. There is always a long line at noon. Highly recommended.
[English],38,72,20.0,4,"August 27, 2017 ",A nice change from the usual sushi/thai,"Lund, Sverige","Lund is one of those university towns that is most affected by food trends. Now when sushi and thai are ""in"", the town is flooded with those. That is why it is refreshing with a place like Fengssons which do something different.  
Dumpling and Dim...More"
[English],38,13,4.0,5,"August 30, 2017 ",Simple and tasty! ,,"Have been going to Fengssons since they opened! They are very friendly and standards have kept the same. Great value for money! 
Their chili sauce is amazing! I always ask for extra... their coconut soup is refreshing"
[English],38,25,2.0,5,"December 2, 2017 ",Good place for lunch & dinner,"Lund, Sweden","这家煎饺店就在法学院后门出来二十米，好像是四川人开的。门面不太起眼，要往地下走。店里面也很小，只有几张桌子。但人气一直挺旺的。

饺子的话，我吃过的有猪肉、鸡肉、素菜，可以随意组合，10个69克朗，15个89克朗。除此之外还可以在米饭、面条、米粉中选一个主食，再选一个蘸饺子的酱料，价钱包括在内。提供免费的汤，味道很像冬阴功。

饺子的味道还是可以的，个人喜欢稍微焦一点的，口感比较脆。素菜的那个做得有点面，以致我再也没尝试过第二次。最推荐面条米粉配的那个酱料，和上面撒的花生脆，真的好吃。

除了堂食，食物也可以打包带走，每一个都有单独的盒子，餐具自取，很方便。

感觉老板娘对自家食物和服务的质量要求都挺高的，每次去都听到她不是在数落这个店员就是在数落那个。希望他们的饺子能一直保持好的品质...

For dumplings, you can choose from pork, chicken and vegan, as you like, with rice or noodles as well as a sauce. Free soup. 69kr for 10. 89kr for 15. Taste is fine. Noodles are delicious.

The restaurant is rather...More"
[English],38,2,1.0,4,"December 22, 2016 ","Fresh, cheap and tasty","Nairobi, Kenya",We were craving for fresh dumplings for lunch and got what we were looking for. The level of service was also good. Value for money.
[English],38,36,35.0,5,"December 3, 2018 ",Excellent,"Grenoble, France","If we crave asian style food and dumplings, we visit this place in Lund. Price quality ratio is very good, at least in my opinion and for the Swedish / Lund scene. My favourite dumplings are the pork dumplings with the Szechuan pepper sauce. The...More"
[English],38,31,10.0,4,"February 14, 2016 ",Very good dumplings at a reasonable price,"Copenhagen, Denmark","I had an early dinner / late lunch here on a Saturday, before the interesting football matches kicked off. I had 15 dumplings with rice noodles, and took the modig and original sauces. The modig one was much more to my taste though both were...More"
[English],38,1,3.0,5,"February 20, 2016 ",GENUINE dumplings you can get in Lund.,"Malmo, Sweden","I'm native Chinese from Northeast where people consume lots of dumplings. The dumplings of Fengssons are GENUINE dumplings. They are made recently by hand of the chefs, not the pre-made frozen ones using meat stock from Vietnam war era that many restaurants in Sweden usually...More"
