1901,18,Reports for 1898-99 and 1899-1900,"WL Mackenzie - Edinburgh medical journal, 1901 - ncbi.nlm.nih.gov","… Dr. Theodore Thomson's "" On Enteric Fever and the Sanitary Circumstances and Administration
of the Swinton and Pendlebury Urban District,"" is another … lends no confirmation to the general
and popular belief that the microbes of infectious disease retain their vitality and power … 
",  All 2 versions  
1901,18,Notes on Vital Statistics,"CEA Winslow - Publications of the American Statistical Association, 1901 - Taylor & Francis","… The urban mortality is, however, decreasing more rapidly that that of the rural districts, so that ill
North Germally the difference between the city and country rates is diminishing … This condition,
probably indicative of a lowererl vitality, as well as the increased Page 6 … 
",  All 3 versions  
1901,18,"TYPHOID FEVER RESULTS FROM FILTERED WATERCOMPARED WITH THE PREVIOUSLY UNFILTERED, AT ALBANY, NY","GI Bailey - The Sanitarian (1873-1904), 1901 - search.proquest.com","… the average mortality notably increasing the late summer and autumn mortality of the rural parts
of the State rather than the urban The above … food and the healthfulness of surroundings or lack
of it Water-borne filth germs are cause as well they have greater vitality in water than … 
",   
1901,18,The Progress Made in Engineering during the Nineteenth Century,"JL Van Ornum - Science, 1901 - JSTOR","… On the other hand, while the non-nucleated fragments frequently retain their vitality for days, for
example, non-nucleated frag- ments of the … industries, turning night into day in our cities and making
prac- ticable the great development in electric traffic in urban districts, electric … 
",  All 6 versions  
1901,18,"The Results of State, Municipal, and Organized Private Action on the Housing of the Working Classes in London and in Other Large Cities in the United Kingdom","JFJ Sykes - Journal of the Royal Statistical Society, 1901 - JSTOR","… Re-arrangement and Re-construction of Dwelling Houses in Large Areas.5 Under Part I of the
Act of 1890, a large area of insanitary houses, including the streets and courts, may be dealt with
by way of an improvement scheme, after public inquiry, by an urban local authority … 
",  Cited by 7 Related articles All 2 versions  
1901,18,Some recent anthropometric studies,"AF Chamberlain - The Pedagogical Seminary, 1901 - Taylor & Francis","… the greatest number of children are born the greatest average weight of children obtains, and
that there is no diminution of vitality on this … The urban pupils between six and ten years of age
showed the fol- lowing percentages, blondes 8.75, brunettes 52.05, mixed type 39.20, the … 
",  Cited by 6 Related articles All 5 versions  
1901,18,"Industrial redistribution, the crux of the overcrowding question","WL Madgen - RSA Journal, 1901 - search.proquest.com","… Inter-urban light railways will allow the inhabitants to en- large their social horizon by cheap and
fre- quent visits to adjoining towns … At present we have on the one hand a great waste and leakage
of labour owing to low vitality amongst the masses in large towns, and on the other … 
",   
1901,18,Lord Rosebery's escape from Houndsditch,"S Webb - The Nineteenth century and after: a monthly review, 1901 - search.proquest.com","… So far I have been dealing with the prevention of disease and premature death, and the building
up of the nervous and muscular vitality of the … hundred years ago), so as to assert the claims of
the State as the sleeping partner in the unearned increment both of urban land values … 
",  Cited by 27 Related articles All 3 versions  
1901,18,[BOOK][B] Twentieth century politics: a policy of national efficiency,S Webb - 1901 - webbs.library.lse.ac.uk,"… to allow (as a succession of Presidents of the Local Government Board have long allowed) one
locality after another, merely out of stupidity, or incapacity, or parsimony, demonstrably to foster
malignant disease and bring up its quota of citizens in a condition of impaired vitality … 
",  Cited by 23 Related articles All 2 versions  View as HTML 
1901,18,"An address on the causation of cancerous and other new growths: Delivered before the Yale University Medical Alumni Association, New Haven, Conn","JG Adami - British medical journal, 1901 - ncbi.nlm.nih.gov","… not, that is, to be explained by the of individuals now reach the cancer be seen in oountry as
well as in urban ;as well as in American communities, attributed to any one alteration in habits,
altered environment. There factor capable of explaining the exclu … 
",  Cited by 10 Related articles All 6 versions  
1902,23,Rapid Transit and the Housing Problem,"AF Weber - Mun. Aff., 1902 - HeinOnline","… To many minds the city still stands for what Ruskin and other social philosophers have called
it-a wens or ulcer on the body politic, slowly sucking in and destroying the country's vitality … In
other words, How can overcrowding be done away with? Growth of Urban Industries … 
",  Cited by 5 Related articles All 2 versions  
1902,23,On Some Scottish Burghal Origins,"G Neilson - Jurid. Rev., 1902 - HeinOnline","… This is a type of burghal history, and should recon- cile us to the belief in the vitality of the
proposition that out of the ancient military … and misery in the poor quarters of our great cities may
be in part the penalty for some economic offence in handicapping unduly urban as against … 
",  Cited by 6 Related articles All 2 versions  
1902,23,[PDF][PDF] Bitter rot of apples,"TJ Burrill - Bulletin (University of Illinois (Urbana-Champaign …, 1902 - ideals.illinois.edu","… Hasselbring never found the second spore-forms described by Clinton on such apples kept out
ofdoors, but he has found that the fungus ordinarily retains its vitality in a dormant state in the
winter and in May, or later, under proper conditions begins to produce again the same … 
",  Cited by 23 Related articles All 6 versions  View as HTML 
1902,23,Report on public health,"CA Cameron - Dublin Journal of Medical Science (1872-1920), 1902 - Springer","… inconsistent with the supposition that possibly the soil at Chichester fosters in a higher degree
than most soils "" the vitality and morbific … Tile Woedford Urban District Council (appellants) had
required the respondent (Stark) to provide separate drains for two houses which he had … 
",  All 2 versions  
1902,23,Congress at Manchester: Inaugural Address,"EEOF TATTON - Journal of the Sanitary Institute, 1902 - journals.sagepub.com","… Our earliest laws on sanitary matters were given to the Jews by ~10ses, to a nation who lived
in tents or tabernacles, and modern enquiry has ascertained tliat the vitality and longevity of the
Jews is beyond that of any other race among whom they have lived, from whatever … 
",   
