,index_original,features,Jan_Freq,Feb_Freq,Mar_Freq,Apr_Freq,May_Freq,Jun_Freq,Jul_Freq,Aug_Freq,Sep_Freq,Oct_Freq,Nov_Freq,Dec_Freq
0,0,landmark,29.88811768523016,14.082913163957885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.37001194222027,10.506687315297935,18.416059408687367
1,1,estate,23.16352630689085,9.440394707817056,53.838452074771006,52.79349530851425,103.91790011203159,130.90201672680672,0.0,186.2739272153304,115.79163913586498,0.0,6.730475481983158,5.938065215709266
2,2,house,26.841492546916108,9.445350387424376,60.434554607277796,32.815917028128176,88.07295982266302,116.43018740186369,0.0,173.99613415285103,108.61548927245212,49.627047331266965,7.667065076603568,10.756904524662163
3,3,property,19.339901194562547,3.884587934447172,34.9257370010378,28.519967726163692,0.0,80.73425472220733,0.0,137.4394023575462,100.02637483254202,0.0,0.0,5.94203454841415
4,4,home,20.299663239882435,7.602859931054832,32.16896085364032,41.49944251562078,75.44941211870697,76.94195691174633,0.0,130.97539694284757,93.97279028615387,44.03621955156083,4.848129881734786,4.0342447914418615
5,5,architecture,81.36051971808281,25.088083111015678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.50911872178776,30.26475904508196,45.34491518500574
6,6,medieval,17.404851318954307,2.0148522929914643,0.0,0.0,0.0,0.0,57.763574404534005,0.0,0.0,29.619985545578288,5.813267966107764,11.701490503455807
7,7,facade,16.415430792819564,6.629661605685853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.36023768576821,7.716671493654482,9.826251169463145
8,8,mansion,12.647242185141947,9.43804520550693,34.10985233043254,33.45943634607337,67.52229960991494,91.29293118467072,0.0,122.08108893983177,84.31708773131753,45.09200950683486,4.861657611029767,0.0
9,9,stately,12.616088020728176,6.6688092055001,23.70451617574282,37.0785660103184,48.52165527652426,63.989756419618594,0.0,92.76171857873949,72.77270849611538,37.33570681602113,3.924904468016035,0.0
10,10,palace,12.625656843503934,7.58815548856051,36.73873882058947,24.47837859409861,69.28070287191214,98.74013341713264,0.0,123.359401989836,82.70802442933058,56.38098507436197,6.7540341900248,0.0
11,11,classical,11.664326542441973,6.66503353929385,27.13740456733382,0.0,0.0,0.0,0.0,0.0,0.0,33.82783883276928,6.768593193910037,0.0
12,12,building,49.607773312796276,15.797557956467335,0.0,47.802502325491,0.0,0.0,0.0,0.0,0.0,0.0,16.147613468365332,28.03005349237449
13,13,real,8.798811653939726,0.0,4.529781755119427,7.600905824454425,0.0,0.0,33.852061275128754,27.97137751045751,11.856697912578545,0.0,0.0,0.0
14,14,worship,7.851210513219758,2.0239814326604595,0.0,0.0,0.0,0.0,52.39222662452715,0.0,0.0,14.977892701215673,4.885158917920159,5.940432659527563
15,15,place,7.8443141342457,0.0,0.0,0.0,0.0,0.0,52.39288114052408,0.0,0.0,14.978417401904585,4.876495032909894,5.931130912351727
16,16,human,6.838121399238032,2.016702041854706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9534225424045655
17,17,urban,6.845816950134318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.692727715608024
18,18,settlement,6.827372135786952,2.023963754500862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9590100474153935
19,19,historic,5.925162581982899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,official,0.0,5.727215388786483,9.599172890408688,16.534654404551304,26.573494133044075,49.358865820574295,0.0,61.54575343785425,43.11236064814494,25.853611865353407,2.991553873581575,0.0
21,21,residence,0.0,5.7284617348875235,9.60279886642862,16.530091169938846,26.57344800495493,49.35806786568546,0.0,61.539987544855116,43.11699870384225,25.858957757021994,2.9955434707517283,0.0
22,22,chateau,0.0,2.0269475919094257,16.096166304639617,18.694513803833008,30.4765902403222,54.8872484926796,0.0,58.86361318321022,33.566603241846984,25.63468968172543,0.0,0.0
23,23,neighbourhood,0.0,2.0266410585252324,0.0,1.9281294269524527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.964396152028157
