,"[Chinese, (Sim.)]_Freq","[Chinese, (Sim.)]_Term",[Danish]_Freq,[Danish]_Term,[Dutch]_Freq,[Dutch]_Term,[English]_Freq,[English]_Term,[Finnish]_Freq,[Finnish]_Term,[French]_Freq,[French]_Term,[German]_Freq,[German]_Term,[Italian]_Freq,[Italian]_Term,[Japanese]_Freq,[Japanese]_Term,[Norwegian]_Freq,[Norwegian]_Term,[Polish]_Freq,[Polish]_Term,[Portuguese]_Freq,[Portuguese]_Term,[Russian]_Freq,[Russian]_Term,[Spanish]_Freq,[Spanish]_Term,[Swedish]_Freq,[Swedish]_Term,[Turkish]_Freq,[Turkish]_Term
0,2.2408563248843367,went,2.4019867838583857,time,1.280422862751869,told,129.33564279217504,sushi,0.006588480406238843,cozy,1.1155152897987424,famous,3.736603185467607,quot,1.8006255431584217,did,1.2876792641103671,salmon,0.3506350736313639,didn,0.003829449578036308,place,1.1922668653397066,meal,1.3389188483446148,perfect,0.3248625678709422,italian,271.3599023021944,quot,0.0031797837786187925,city
1,1.1666518670752797,came,3.3034452318397234,table,1.282601358159975,student,7.8299735341010654,ra,0.006670036643031228,excellent,2.644294817126977,went,1.2515251125661857,search,1.096059030860186,presents,1.2858060125010622,sweden,0.3507365410140321,dining,0.003945434739147799,tasty,0.6444001043565852,pizzas,1.3454012086209044,slices,0.32427320409989674,recommend,34.07491418071703,ago,0.002930084382116187,nice
2,0.6415846821900726,steak,1.045262854224892,booking,1.2857410632668171,city,7.5563749056204745,mistake,0.006909849515488334,place,1.1117794279043132,soup,1.2532108783085305,stumbled,1.0942240410587003,end,0.6974301886999575,recommendation,0.3484718365806227,thought,0.004311149900342137,normal,0.6423222934577433,hotel,1.3498953042600097,dishes,0.3255592197454754,pizza,33.947624080921194,grilled,0.003410293640038477,waiters
3,0.6318430079005982,evening,0.4688639486366778,placed,1.268691081749813,hours,7.174767626397394,epok,0.0059765368312599074,friendly,1.1301631911391017,place,1.256144410125282,area,1.0933618297344976,training,0.6980951764073263,second,0.3479369878059707,hotel,0.0041451670659928075,pizza,0.6450477360850473,burger,1.3343541268669887,page,0.3243023815771038,39,29.253753103691462,lamb,0.003156428110693829,seafood
4,0.6472044372816759,ate,0.6203129303517858,eaten,1.2725668726422512,kindly,7.540179121221487,aswell,0.0062123333998341775,pizzas,0.6081870260909835,family,1.2578107312470608,residential,1.0937085153647046,mat,0.7036162515492512,lot,0.3505010072374302,night,0.004099194290060365,quite,0.6498753533176942,snacks,1.342642165666746,mushrooms,0.051424982692488734,entrance,22.73124306748261,pick,0.003056763215960206,try
5,0.6291689822531207,hotel,0.8338292164714916,problems,2.4377996948200886,lund,5.660751424828219,write,0.006118814439823297,pizzeria,0.6095482928407848,offers,1.257927676554609,affordable,2.184189505941893,brought,0.7098031943158231,wrapped,0.3477421692314629,dinner,0.004009202588769776,affordable,0.6567044564372787,italian,1.3441053257458009,forest,0.05140271276209305,quality,22.25510449708904,past,0.0030313506492735845,great
6,0.6355225178525329,lund,0.8343766434249239,right,1.2778735050337782,cucina,4.5187040534872045,coziest,0.006253793645185285,staff,0.607956873944382,visit,1.2471539318909133,middle,1.0324473293757532,italians,0.6990859276128232,thought,0.34992331711948305,39,0.004014817273949042,real,0.6519778170286064,old,1.3518697495417542,pate,0.05514955510060767,price,19.705574375853256,sad,0.002970077141528403,definitely
7,0.09890674002701627,meet,0.8341897010520641,tables,1.2629836878070062,la,5.687532605068577,lunds,0.007043543735542622,restaurant,0.6076602390451354,dish,1.252383866530969,center,1.803256822544872,bad,1.2865087943295843,price,0.059090110021460314,got,0.003990223766977817,ingredients,0.6433467879548266,located,1.3387834480516312,category,0.052841589427964165,potatoes,18.909522121951905,sitting,0.0029393303794836567,chiefs
8,0.09409175550254142,come,0.4717647147956063,girlfriend,0.6953157591672366,just,4.3489984565241615,diverse,0.006622810146343046,good,0.6011095496188019,fish,1.8248799439622871,bit,1.5531140479250327,course,0.6915695433236675,noodle,0.05998597056071876,check,0.00394308529768638,good,0.6531582010247045,went,1.3427860938463283,fried,0.0506502047331948,located,18.36092069972229,forward,0.0028948370957875657,interested
9,0.10534575324414952,printed,0.4733845985115639,ve,0.7004632394340994,restaurants,4.582457792146417,nigiri,,,0.6042524599735081,nice,0.6875096668931358,tapped,1.094967577487565,quot,0.7083262318218738,restaurants,0.05704985483090407,booked,0.003904163686036985,feel,0.6459156265644203,excellent,1.3451046258477328,menu,0.0497522700675946,center,17.458713260994994,takeaway,0.003278994516272877,wines
10,0.10049366411826928,dagens,0.4723832044219702,thursday,1.2680802516322938,time,3.91552714696589,japan,,,1.1235752346653158,restaurant,1.2641474071768175,beer,1.2960095884038394,hamburger,0.6927670151838294,thai,0.05739588181989001,tripadvisor,0.003864231595525501,italian,0.6435354625903771,space,1.3368830149005289,delicious,0.048117604542153435,site,15.651065496852258,pleasantly,0.003171441125028452,italian
11,0.09863312054185824,excellent,0.8357057303458275,sit,0.6790947844452564,center,3.709218963005315,sub,,,0.09144204848088902,salad,0.6733245355463767,liked,1.2946998853907654,general,0.6981420188332772,time,0.05618177590811944,voted,0.0038522414150548314,prices,0.6456338957978012,food,0.11514363021579395,ok,0.056941071379887576,elegant,15.423173781665378,square,0.0031191396782009172,restaurant
12,0.0953173660483775,years,0.4714033695438935,booked,0.6913171357160622,bar,3.5807885689203234,correct,,,0.10621412514501943,student,0.6776691231735538,ideal,1.2942575207397544,chips,0.6936128438127624,quite,0.05488613863999139,reviews,0.003765768040119601,sweden,0.10728271872124052,swedish,0.13329485759456966,salmon,0.0534911085350689,lund,14.923219431698053,waited,0.0028657622987283914,lund
13,0.0968296524520772,accidentally,0.8363507781207347,come,0.6854547655586876,quality,6.3069802995396795,miso,,,0.09242303475428428,complete,0.679941958843873,traditional,0.5903842427599081,free,0.6954044740349872,japanese,0.056005862242392866,served,0.0037040895375249055,delicious,0.09803412483903162,charm,0.13047565698205385,cheap,0.052988985750252016,opposite,13.693350846860945,combined,0.0030883511118702856,pizza
14,0.09435855226479922,service,0.4695377674333466,arrived,0.11152178234214204,german,3.1932110337965236,listed,,,0.09098444948031667,stop,0.6905911050104188,expensive,0.5897067490905102,definitely,0.7024260410304625,rice,0.051262229485978784,decided,0.00362277626287564,atmosphere,0.10188105972223213,choices,0.12820954381948813,large,0.05332331134439159,gives,13.224112235008494,seasoned,0.002905461489849418,pizzas
15,0.09547592008591838,ago,0.4716228095413753,came,0.11005081975097293,beer,2.9766136785498007,tempura,,,0.09427828560853503,pizzas,0.6806717454826889,pub,0.5887000552560109,pm,1.2754612674592976,delicious,0.056486993870083324,polite,0.003672962311911333,food,0.10911541747861493,arrived,0.12705500515728207,building,0.05310628017497866,touch,13.00027474713466,understand,0.002985423713978905,excellent
16,0.10622951040804496,lamb,0.4738380501569467,long,0.11053968366053152,salad,5.401201728716181,study,,,0.099101671890615,closed,0.6836139757601202,actually,0.5864640196060266,craft,0.6930051411219136,eat,0.05554928860299427,family,0.00389044286689929,restaurant,0.09741148915798108,lunch,0.1131526457384781,classic,0.05400127657847069,kitchen,12.293707838415198,hours,,
17,0.09918321691153112,expensive,0.6088868424207521,night,0.11252626635882287,walk,2.6868810214800174,species,,,0.09412017691976596,hamburger,0.6763823676622428,students,1.2960480568977166,presented,0.7072950840985734,39,0.05510339708614787,connection,,,0.10191390988105133,close,0.12471085096967012,style,0.053705403956482566,spanish,11.549096188117563,type,,
18,0.0956924097291086,cooking,0.8345412202536997,lunch,0.11767060000223957,advice,2.6691916485409077,aiko,,,0.1005613261220612,establishment,0.6762522650872645,restaurants,1.2950753963684596,pub,0.6999014470687849,good,0.0551318352051186,selection,,,0.10689398782871276,pleasure,0.10903575155077652,brought,0.05149071259211521,cathedral,11.05818417582772,surprise,,
19,0.10727554113325599,definitely,0.06541224700548781,perfection,0.11212407922380843,truly,2.6508134353906403,sustainable,,,0.10831577671161537,value,0.6835488920402262,trip,0.5887799449433493,booked,0.11355319385231775,salad,0.055536475997670164,people,,,0.11220687568607016,attractive,0.12186888359779202,atmosphere,0.05381546512278912,recommended,10.908211740345674,sunny,,
20,0.0976626609773408,ihsiri,0.063864643155538,mozzarella,0.11709296477034975,39,2.6237628788757283,leaves,,,0.09863107708792804,restaurants,0.6878008335144405,rarely,0.5881706889578965,waiter,0.10956558265377704,items,0.05253023737904212,chips,,,0.09763106264389566,traditional,0.1081002080108115,hotel,0.0556511887764124,fast,10.603794195679647,monday,,
21,0.10386653631797023,today,0.06412005423859872,ages,0.11127492880692198,worth,4.411253688825498,familiar,,,0.0954134418989766,eat,1.835949182550408,italian,1.2945540601836214,typical,0.10922957577559823,baked,0.05360468560889524,level,,,0.10555197497139383,meals,0.11393917514501145,ingredients,0.049675413351495945,downtown,9.596108537334633,wedding,,
22,0.10167677142333234,course,0.06178321122247995,expected,0.10922813950794084,lots,2.5827229229099595,maki,,,0.09614909782986147,sauce,0.6831642616224287,better,1.8028511313711681,ate,0.1068041238080078,style,0.05906883397301744,servings,,,0.10322864695542344,people,0.1153425877635262,overlap,0.05614935866801976,great,8.635117889685718,barbecue,,
23,0.10247259025584614,environment,0.06356929358364281,prime,0.10286038343749854,wine,2.2227909907401724,pinchos,,,0.09107149601725407,quality,0.6848475727247525,friends,0.5871172575489241,having,0.11429597592153773,cuisine,0.05796781081160876,especially,,,0.1027976951179036,enjoying,0.11645075391676747,kitchen,0.05772283298905277,like,8.179160159875396,father,,
24,0.09858436936907808,times,0.06156145926640497,reviews,0.10389062014749788,fine,2.2158171493528527,stores,,,0.0993065747712847,received,0.6869851410773845,vespa,0.5895865193566395,owner,0.12063636025810535,close,0.05339571380735903,meat,,,0.10476116007794857,city,0.11728678423842337,selection,0.050725092976190114,highly,8.162901105921362,road,,
25,0.10352171387708413,style,0.06321508843001887,buffalo,0.11767060543472767,order,2.5894706787253283,sashimi,,,0.09493578022220953,difficult,0.6915323951204209,years,0.5875185592448751,highly,0.10796164806817636,american,0.05314592720746005,world,,,0.107889417393718,middle,0.12097262162102225,local,0.05040816033218937,short,8.01949127361243,bottle,,
26,0.09927681654101612,dinner,0.061257477584860186,ordinary,0.10350520039351824,especially,2.131501982573885,ala,,,0.0990597654024208,great,0.6744352372080082,sushi,1.0953135014634654,sweden,0.11272619245299433,colleague,0.05827784365363271,offers,,,0.10768871968764916,course,0.11643877918884575,somewhat,0.050288288623515566,menu,7.910693778114332,factor,,
27,0.098828640270348,ice,0.06260414282330518,baked,0.11244822304888126,pasta,2.1163499117614384,makis,,,0.09815736481814337,open,0.6896828311003346,selection,1.0933661542629252,went,0.11317329194325686,outside,0.05149751195304091,dishes,,,0.10795431005080676,dessert,0.1184544586955896,quality,0.050211520517891066,train,7.624568191710216,guys,,
28,0.09611808081613528,weird,0.06099925778702965,say,0.10342422016163684,starter,2.10008710557969,recognize,,,0.09542122703178477,known,0.6960490666053313,pizzas,0.5875498367425411,table,0.10867749976979264,interior,0.0585045767728657,fancy,,,0.10002039485758506,best,0.1065664177086716,prices,0.04881369969513808,professional,7.574007456853828,farm,,
29,0.0961606424216035,venison,0.06065270888303441,probably,0.10449584306363932,hard,2.082493191160124,telephone,,,0.09751813778934754,waitress,0.6859203144872603,lunch,0.5890954342803866,recommend,0.10531181376261216,clean,0.052410085777511065,slightly,,,0.10011095259712614,eat,0.11448870049650592,popular,0.05290803674218365,going,7.141416170045768,grill,,
30,0.09685760679047548,feels,0.4692680434948712,reasonable,0.10983717811051967,menu,3.9746184439584096,wasabi,,,0.6010494143521299,lund,1.258935669299809,food,2.3065473384202693,service,0.11014229299709977,beer,0.05831142823332226,la,,,0.10510831880768516,waiters,0.11857232719610156,outside,0.05214960006912352,having,20.63868004150909,asked,,
31,0.10277308189851657,store,1.0153249835983718,39,0.10982784385240517,50,3.8175220915713535,sortiment,,,0.1019683993824218,especially,1.2564584665566914,good,1.0936924881488068,time,0.11294379195497414,probably,0.05639761604143455,money,,,0.1059037161917545,pleasant,0.11622476614927775,places,0.05135138421839185,husband,26.93061043368066,looked,,
32,0.10116960623909724,decoration,0.4917461064839898,restaurant,0.11441908352907018,start,4.352293806715498,solid,,,0.09785645905724334,anniversary,0.6893190445878797,pizza,1.3776982211439859,food,0.11434555736552295,atmosphere,0.05591860395710308,ingredients,,,0.10489018698682924,super,0.1288271688628639,took,0.051334708164181175,simple,23.419881404661652,surprised,,
33,0.1015138342715638,like,0.06460339793970744,raw,0.11356673356386553,stay,6.2748700781516025,beverages,,,0.09793445842211967,busy,0.6872876455853092,lund,1.0981477933917478,dinner,0.11356566003888065,hamburger,0.05685551354385655,like,,,0.1142607026706954,recommend,0.12319865470610535,really,0.05427907143070259,friendly,23.85859448171821,usual,,
34,0.10130455630022998,lunch,0.06459425702692824,materials,0.10997150958052578,expensive,5.625559872795165,use,,,0.09844237036062928,dishes,0.6815975537382382,restaurant,1.130317584916128,restaurant,0.11793809394199382,recommended,0.05555717787282819,coffee,,,0.11487677820498478,beautiful,0.14046953448228716,liked,0.05400082801370217,went,65.71986969674646,room,,
35,0.10096795552797308,taste,0.06399184106127181,view,0.1109253441769374,place,3.817773357588597,literature,,,0.09683738067084124,celebrate,,,1.0960544817978637,place,0.11746567878902694,minutes,0.05573270034662032,wines,,,0.1111801263770976,attentive,0.11488963882298155,portions,0.05150306648158296,prepared,53.03497405681226,people,,
36,0.1022217957307229,delicious,0.06516181721042735,quick,0.11253337074765896,portions,3.3215996512147887,tuna,,,0.1049005286625014,helpful,,,0.6075343038638853,excellent,0.1146865365213065,pasta,0.0556476285621703,value,,,0.11348603578927074,lund,0.12438450006574678,beer,0.05064485368808543,atmosphere,30.99862783165635,dining,,
37,0.09886726805029912,perfect,0.06450878786831038,curry,0.11920127521604595,cozy,4.1419879428457325,japanese,,,0.10065142588151683,french,,,,,0.11999106820590966,station,0.06097357196994716,experience,,,0.10480806809098553,place,0.11951836939282474,small,0.051931889514558,book,18.67419196744269,sunday,,
38,0.0994361892218582,restaurant,0.06473248775275581,including,0.11389707426083423,limited,3.2638426865770547,takeaway,,,0.10301746195893838,sweden,,,,,0.11323176709805308,shop,0.058859965827334576,lund,,,0.10380412943194832,cozy,0.11736684053318973,street,0.05182130692412484,service,47.96309447303358,ordered,,
39,0.09919267661629533,food,0.06632306273432931,located,0.11413141142823442,lunch,3.0023213500630344,twist,,,0.1037387708962339,welcoming,,,,,,,0.05752990900910127,wine,,,0.10386225691278757,atmosphere,0.11916267890203193,good,0.05098384983766399,restaurant,32.66793711506515,lot,,
40,,,0.0646726157967588,best,0.11469187153153472,recommended,3.204605366039329,does,,,0.0998701409405387,little,,,,,,,0.058841843624801826,fantastic,,,,,0.11820764252319282,excellent,,,26.759132271766013,home,,
41,,,0.0656430656763789,food,0.1140236469530707,dinner,2.7300569648736857,arrival,,,0.10517201489129062,friendly,,,,,,,0.05802727410176699,highly,,,,,0.11728418783827704,39,,,21.61467853235359,completely,,
42,,,0.0651064549804607,pizza,0.11560397578377472,bit,,,,,0.09950502401600687,pancakes,,,,,,,0.05656516619813527,touch,,,,,,,,,26.064115776101712,new,,
43,,,0.06477990832557733,good,0.11417358566893285,delicious,,,,,0.10102660779422072,staff,,,,,,,0.05574689685272618,popular,,,,,,,,,37.39876907696976,little,,
44,,,0.06477504994196004,nice,0.11353295576854652,friendly,,,,,0.09988555495879747,39,,,,,,,0.055827758699839684,cafe,,,,,,,,,21.843379353212065,sit,,
45,,,,,0.11322439033934364,great,,,,,0.0986615208137296,food,,,,,,,0.056678062088143535,nice,,,,,,,,,36.689276421936505,restaurant,,
46,,,,,0.11278249661626215,nice,,,,,,,,,,,,,,,,,,,,,,,15.584537782341275,wife,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.444539188850136,different,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.04370419650237,39,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.98876354526759,ate,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.68604555558557,took,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.069499342433414,just,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.650150838479192,day,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.742811897132693,lunch,,
