,"[Chinese, (Sim.)]_Freq","[Chinese, (Sim.)]_Term",[Danish]_Freq,[Danish]_Term,[Dutch]_Freq,[Dutch]_Term,[English]_Freq,[English]_Term,[Finnish]_Freq,[Finnish]_Term,[French]_Freq,[French]_Term,[German]_Freq,[German]_Term,[Italian]_Freq,[Italian]_Term,[Japanese]_Freq,[Japanese]_Term,[Norwegian]_Freq,[Norwegian]_Term,[Polish]_Freq,[Polish]_Term,[Portuguese]_Freq,[Portuguese]_Term,[Russian]_Freq,[Russian]_Term,[Spanish]_Freq,[Spanish]_Term,[Swedish]_Freq,[Swedish]_Term,[Turkish]_Freq,[Turkish]_Term
0,1.2433169872602758,years,6.104893807510266,hotel,2.112141018753637,varied,11.821428676892973,closed,0.006568373419697001,cozy,2.0931424162927064,type,1.332521039129964,transit,1.534110290216672,places,2.044955918800261,soup,1.2338726600701069,tripadvisor,0.003953502412960659,place,1.3495672685505438,arrived,2.2294699837494067,fresh,0.32698450827625114,entrance,58.008293855377744,sauce,0.0031661910107857807,nice
1,1.2386003987003844,dagens,2.7011669822144992,railway,1.454909258442738,waiting,9.89142480493192,varied,0.006605280151954315,friendly,1.4484951090377187,eat,1.3407229263208391,cutlery,0.9739707413995324,august,2.6839219529942233,rice,1.2329816093810515,decided,0.004055685796920172,tasty,1.3525739133790855,day,1.5383065069030195,noise,0.3301390239625553,site,56.514003330140035,sek,0.0030020112625571602,city
2,1.2399495363582236,ago,2.1730985613727545,station,1.436333535654637,50,7.776461636640136,00,0.006510895118245343,excellent,2.101190743546012,food,1.3347608290435284,reserved,0.9730805377694429,30th,1.413484686642669,noodle,1.227024395319725,reviews,0.004349453901838919,good,0.9597414614235276,restaurants,1.5156603772063526,ingredients,0.32077229585050043,like,55.092303372308294,steak,0.0033751055260021075,seafood
3,1.241634538773707,accidentally,1.7370211487806575,breakfast,1.4532067611705692,interesting,7.6072795310959975,galette,0.006731975924870274,place,1.4422616500744614,thai,1.3290397366628643,second,0.9737146476175956,thursday,0.7643824560155685,second,1.2344381260420985,voted,0.0040802285261112535,atmosphere,0.7287423097188037,pizzas,1.5316365801990808,friday,0.3247591572671985,small,50.91876768149461,cheese,0.0031944590435270164,definitely
4,1.2451116718256514,printed,1.1883641454856655,oskar,2.1133542428548284,times,7.699788797360338,savoury,0.006416102354856595,pizzeria,0.7944831429738121,hamburger,1.3318713322564852,review,2.2338919032759588,nn,0.746869415386371,counter,1.2311225755088129,check,0.003999445886716849,normal,0.7255508732687406,close,1.514255710149302,amazing,0.05115596367137264,quality,45.39545857021391,tapas,0.003031781252629672,great
5,1.2473842994759192,ate,1.2347190243185877,rooms,1.4400258269401784,best,6.956031526041964,needs,0.006019867029528319,pizzas,0.7836520841900676,student,1.3221298553140777,wooden,1.1548380000205625,waiter,0.7564287945919593,easily,0.6789731576966004,served,0.003939705601886928,pizza,0.7220793074822404,late,1.52896460467554,overlap,0.054131762265667516,italian,44.676064207172935,fried,0.003029282618401267,try
6,0.10764112333942577,come,1.1906319373715089,curry,1.444499442058956,lunch,13.78501626540701,easily,0.006900807269225484,staff,0.7845810720316401,establishment,1.931580690696559,years,1.4705087677199062,fast,0.7639447224939898,menu,0.6765297392334505,polite,0.00396908897714292,delicious,1.3482135841723604,restaurant,1.520253968597979,advantages,0.05170805963464613,located,39.27698090739843,beef,0.0029714282781712147,waiters
7,0.10719935538469494,meet,1.6824627384500042,local,0.7865701293308062,starter,13.73202394366418,cider,0.00620351217981038,restaurant,0.7721362535646608,sauce,1.9553192856710992,asian,1.6042393757139668,eating,0.7535171516373507,seat,0.6792331820199021,table,0.003903796489582703,ingredients,0.7318388377765371,went,2.9245407987570355,great,0.0512631015938034,center,35.977030702210584,dry,0.0029842498234228998,chiefs
8,0.11881128989532408,lamb,1.7443474308811728,buffet,0.7890344974022258,expensive,6.0034862603732275,tv,0.006439385314559038,good,1.438764078568969,delicious,1.3236059729978866,steak,1.1542991044871431,music,0.7577334903417279,japanese,0.6775331915284434,friendly,0.003893784234180929,affordable,1.6112638108382218,lund,0.8222397559904177,popular,0.05279448135523507,recommend,32.587205007364076,fillet,0.002934623469971686,interested
9,0.10151627570627328,came,0.6358516040518003,grand,0.7883671121626317,lot,5.292550176971154,says,,,0.7943643614484434,sandwiches,1.338875114908895,mat,1.3809028122877045,sushi,0.7576003037656862,wide,0.6736007984674152,night,0.003824060375672567,quite,0.7243612909961589,great,0.8236958861045626,sweden,0.05170690986480573,price,27.477294246057138,portion,0.003021513270962043,lund
10,0.10286032215540232,service,1.1284240912064278,products,0.7839536233225686,place,4.871711538441544,soggy,,,0.7833701816255104,atmosphere,1.319653555236098,distillate,1.1543350556655934,taken,0.7516348902542432,meat,1.2342053182802768,cozy,0.0038292403656590814,italian,0.11577126389892678,charm,1.5282777499251523,hall,0.05010429908004653,potatoes,24.88951001523093,red,0.0030746358409205195,italian
11,0.10189847814906994,excellent,0.6373059566217179,rustic,0.7900120092648046,start,4.8145841128720255,card,,,0.7766368559158854,setting,1.333839936600186,amp,1.1542568105247966,expensive,0.7641797372620703,foot,1.2369946903347664,restaurant,0.0038154499587261187,real,0.1171954728160882,swedish,1.5385386131752865,location,0.04907144466349533,pizza,18.82703379265713,called,0.003103504995764489,wines
