,"[Chinese, (Sim.)]_Freq","[Chinese, (Sim.)]_Term",[Danish]_Freq,[Danish]_Term,[Dutch]_Freq,[Dutch]_Term,[English]_Freq,[English]_Term,[Finnish]_Freq,[Finnish]_Term,[French]_Freq,[French]_Term,[German]_Freq,[German]_Term,[Italian]_Freq,[Italian]_Term,[Japanese]_Freq,[Japanese]_Term,[Norwegian]_Freq,[Norwegian]_Term,[Polish]_Freq,[Polish]_Term,[Portuguese]_Freq,[Portuguese]_Term,[Russian]_Freq,[Russian]_Term,[Spanish]_Freq,[Spanish]_Term,[Swedish]_Freq,[Swedish]_Term,[Turkish]_Freq,[Turkish]_Term
0,0.007552963993100431,come,1.180133632370705,lucky,0.37921655559163003,especially,21.410033303172842,fried,0.007051646646969425,friendly,0.8071101953858675,salad,1.005027002887259,13,0.7838229472774051,proposals,0.2953262813639544,baked,0.005659285168875567,reviews,0.003750840120783624,place,0.005055131209010889,charm,0.004511959387281554,ok,0.006657886273612942,entrance,43.849054065024156,special,0.003299036520658916,city
1,0.007738717680437412,meet,1.1786311791029611,chicken,0.38239827987671626,german,7.502407216056078,help,0.006394955808093443,cozy,0.8060129621428104,place,1.0062496730121262,necessarily,0.7828898342177489,presentation,0.2918097791152904,style,0.00550721004993567,thought,0.0038823367820874297,tasty,0.005393893138690013,swedish,0.004761247691944374,hotel,0.006157905517100008,quality,44.306190174638175,greek,0.0030093738656654595,nice
2,0.007828711538337998,came,0.6117351427243449,girlfriend,0.3757475757593275,beer,6.981039410595394,deep,0.006091328919704312,excellent,0.4382201335545887,family,1.0108423342914123,relaxes,0.7830655453835352,preparation,0.29637753026942626,fish,0.0051019559117747295,got,0.004123620470602706,prices,0.005458577260043222,burger,0.004661444737052568,page,0.0063255281930067655,site,41.774773737516476,chinese,0.0033089492177458602,chiefs
3,0.007701927739636854,printed,0.6120195469308585,rustic,0.3786953992323392,lots,5.2642554446660235,45,0.0065054744104533786,place,0.4376296167321884,pizzas,1.0080340525578608,situation,0.9748019587877256,cozy,0.2947269411092587,sweden,0.004840052613575215,didn,0.004040778963861673,quite,0.006009089496109661,old,0.004632838930633688,forest,0.0065097523316520155,price,24.47462424878409,rolls,0.0032620282227531386,great
4,0.007529662887378003,service,0.6120040266402487,kind,0.3749277724167488,choice,4.074547178963817,copenhagen,0.0063488299401781535,pizzas,0.4397782338004819,quality,1.0027507431739164,30,0.782596210656742,course,0.2915838530939578,like,0.004937877049498523,booked,0.0040402384891548475,feel,0.005571075505805995,arrived,0.004512783321070123,perfect,0.007319902835236709,lund,21.513215856810074,hamburger,0.003257744356918847,interested
5,0.0074118105881819185,dagens,0.6116693850127218,garlic,0.3805064447461513,bar,3.7982940605174456,backyard,0.006244199637682482,pizzeria,0.4397760393850289,bar,1.4696896655110896,time,0.7843643319214513,main,0.04622918496838112,salad,0.005138125058390167,tripadvisor,0.004028920234190285,ingredients,0.005157011302062836,choices,0.004598870636332419,fried,0.006552974629794218,pizza,21.49120369432476,spring,0.0031359386099232144,try
6,0.007376661745331354,excellent,0.3461405247700063,chance,0.3829662180708159,service,3.2239449547330006,thats,0.0061906599986216925,staff,0.4465323287477107,little,1.0016107504404523,wait,0.7827603421375348,fish,0.0447360289112172,items,0.005070613819039439,voted,0.003964958424074599,pizza,0.0052875464737746,hotel,0.004498667029913799,category,0.00638051163045984,italian,18.593901501216553,sports,0.003076397767821977,waiters
7,0.007234163715984956,years,0.34599778444908963,prompt,0.3787377969614145,nice,2.567313633992091,wet,0.006526717344751033,restaurant,0.4391971387831757,welcoming,1.0043669172865688,long,0.7857068909403977,ingredients,0.047973478154251285,visited,0.0051095486900029395,served,0.003978290946740526,good,0.005143672243871454,lunch,0.004511370190229756,pate,0.006240186248669165,located,15.761742899693001,absolute,0.002958248955685423,definitely
8,0.007320468631405003,ago,0.6133688481916109,bread,0.060340132600514414,wine,2.467651051560809,join,0.0070423860562928205,good,0.4435051240019151,service,1.027667570511025,burger,0.783164170950014,quality,0.04660724428306745,counter,0.0049797707966040645,check,0.003922174655391056,sweden,0.005523324538212146,traditional,0.0045137937946530034,prices,0.006252068045653053,potatoes,13.174765652370226,huge,0.0029572241504652,seafood
9,0.0072769967584555735,accidentally,0.6131423981216273,indian,0.060433940431060415,fine,2.712380364066972,breads,,,0.07182260709937713,complete,1.0149207610085855,come,0.059227081626713335,ideal,0.04704253037563669,popular,0.004922389802751342,dining,0.0038986140116074154,normal,0.0050317811693207206,pizzas,0.004986980472383387,portions,0.006232077333329957,recommend,12.418584956491847,china,0.0031419716377362964,wines
10,0.007785842718290317,lamb,0.6125087181083086,wonderful,0.06364209358154226,student,2.300987949266163,6pm,,,0.06403953326713162,stop,0.5510918854956219,order,0.06066288829348456,fine,0.04929595439953061,colleague,0.0056745492533635256,polite,0.0038329329296103646,italian,0.005815686333432343,city,0.004704342254797682,friday,0.006044007274509118,center,10.587873235900886,negative,0.003050448866172009,restaurant
11,0.007554114628554794,evening,0.6122209472487523,hot,0.06258512027646634,worth,2.1979119947851418,peking,,,0.07625397912246765,fast,0.5440076348360637,steaks,0.05838097769678245,friends,0.04674898133447615,recommendation,0.004808879882267888,decided,0.003810733205898669,affordable,0.005345150729096056,late,0.004815956375169985,selection,0.006664715922995683,kitchen,9.754157491971993,recently,0.002888510509155904,lund
